"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Paul Stastny","21-22","WPG","C",67,121.1,100,83.33,85.91,86.52,85.44,7.81,0,57.44,11.49,75.46,12.37,99.09,15.44,7.12,1.21,7.81,45.95,63.09,83.65,5.91,13.59,100
"Pavel Buchnevich","19-20","NYR","L",67,151.12,85.51,79.25,83.52,86.26,90.16,7.73,1.31,54.54,14.28,74.57,14.71,99.19,15.8,7.24,0.79,6.42,40.26,59.86,83.39,6.45,14.17,90.82
"Pavel Buchnevich","20-21","NYR","L",51,113.97,91.45,85.05,84.1,85.56,93.47,5.58,0.52,47.34,8.32,70.18,13.27,88.84,14.99,6.18,0.43,5.05,39.02,56.91,73.85,5.74,11.78,93.74
"Pavel Buchnevich","21-22","STL","L",73,162.95,89.66,80.38,82.3,85.13,88.58,9.77,1.13,51.31,12.53,66.92,14.39,88.28,15.42,6.86,0.88,8.64,38.78,52.53,72.86,5.97,19.04,91.01
"Pavel Zacha","19-20","N.J","C",64,104.2,84.59,81.34,81.68,83.23,79.36,6.92,1.26,51.2,11.75,64.5,14.47,85.73,17.27,5.58,1.45,5.66,39.45,50.03,68.45,4.13,13.52,89.26
"Pavel Zacha","20-21","N.J","C",50,131.97,85.34,85.31,88.38,90.49,90.48,5.32,0.91,45.07,7.76,65.57,8.62,86.83,9.13,5.87,0.62,4.41,37.31,56.95,77.7,5.26,11.8,88.22
"Pavel Zacha","21-22","N.J","C",70,150.73,61.46,75.63,79.44,83.87,75.93,4.61,2.89,39.6,12.76,58.98,15.27,83.02,15.97,5.3,1.68,1.72,26.85,43.71,67.05,3.62,11.64,77.35
"Peyton Krebs","21-22","BUF","C",48,109.22,88.91,82.61,83.24,85.17,88.34,8.77,1.09,55.49,11.68,74.16,14.93,89.38,15.56,6.54,0.86,7.67,43.81,59.23,73.82,5.67,15.8,90.64
"Phil Kessel","19-20","ARI","C",68,216.72,86.74,79.23,79.43,81.83,84.71,5.63,0.86,50.39,13.21,63.65,16.48,81.21,18.04,5.95,1.07,4.77,37.18,47.17,63.17,4.88,11.18,93.48
"Phil Kessel","20-21","ARI","C",55,158.63,94.69,78.44,81.19,84.17,84.48,6.68,0.37,37.06,10.19,54.11,12.53,71.01,13.35,4.43,0.81,6.31,26.87,41.58,57.66,3.61,18.02,96.33
"Phil Kessel","21-22","ARI","C/R",76,217.98,92.53,76.97,79.37,81.31,85.06,6.34,0.51,45.35,13.56,60.15,15.63,77.01,17.7,5.55,0.97,5.83,31.78,44.51,59.3,4.57,13.98,96.23
"Philip Tomasino","21-22","NSH","C",75,101.72,89.91,81.33,84.52,86.45,87.87,5.2,0.58,40.47,9.29,57.2,10.48,74.37,11.66,5.08,0.7,4.62,31.18,46.73,62.72,4.38,12.86,93.71
"Philipp Kurashev","20-21","CHI","C",54,77.2,88.28,87.5,85.54,86.81,89.34,5.91,0.78,49.03,7,57.66,9.75,80.68,12.26,4.82,0.58,5.13,42.02,47.91,68.42,4.24,12.06,88.79
"Philipp Kurashev","21-22","CHI","C",67,80.83,73.92,63.66,68.62,72.77,78.43,4.31,1.52,37,21.12,53.01,24.24,69.01,25.82,4.75,1.31,2.79,15.88,28.77,43.19,3.44,11.66,92.79
"Phillip Danault","19-20","MTL","L",68,109.08,67.01,73.8,75.51,80.8,76.23,4.97,2.45,41.7,14.8,57.07,18.51,82.16,19.52,4.69,1.46,2.52,26.9,38.56,62.63,3.23,11.92,83.46
"Phillip Danault","21-22","L.A","C/L",79,159.03,94.06,87.15,87.78,89.72,89.49,5.2,0.33,68.41,10.09,86.77,12.08,113.57,13.01,8.29,0.97,4.87,58.32,74.69,100.56,7.32,7.6,96.75
"Pierre-Luc Dubois","19-20","CBJ","L",70,183.87,83.66,86.32,86.51,88.07,89.75,5.04,0.99,52.42,8.31,67.66,10.55,87.77,11.89,6.03,0.69,4.06,44.11,57.11,75.88,5.34,9.62,88.14
"Pierre-Luc Dubois","20-21","WPG","L",41,63.85,100,88.25,90.19,91.26,91.3,13.21,0,78.51,10.45,96.17,10.46,127.82,12.24,8.68,0.83,13.21,68.06,85.71,115.57,7.86,16.83,100
"Pierre-Luc Dubois","21-22","WPG","L",76,244.25,84.56,80.89,83.62,85.27,87.65,9.27,1.69,61.82,14.61,85.73,16.8,107.2,18.51,8.91,1.26,7.58,47.22,68.94,88.68,7.65,15,88.41
"Pierre Engvall","21-22","TOR","L",77,43.9,100,82.59,87.33,88.82,84.71,8.01,0,52.14,10.99,75.17,10.91,96.42,12.14,6.89,1.24,8.01,41.15,64.26,84.29,5.64,15.36,100
"Pius Suter","20-21","CHI","C",55,75.2,84.71,87.43,86.24,88.01,90.39,8.58,1.55,57.69,8.29,68.06,10.86,92.52,12.61,5.93,0.63,7.03,49.4,57.2,79.91,5.3,14.87,81.33
"Pius Suter","21-22","DET","C",80,110,64.66,75.34,81.16,84.34,88.63,2,1.09,36.85,12.06,59.89,13.9,75.02,13.93,5.91,0.76,0.91,24.79,45.99,61.09,5.15,5.42,90.95
"Quinn Hughes","19-20","VAN","D",67,256.7,94.91,85.95,88.35,89.71,88.31,8.46,0.45,58.43,9.56,80.32,10.59,107.13,12.29,6.94,0.92,8.01,48.88,69.73,94.84,6.02,14.48,95.25
"Quinn Hughes","20-21","VAN","D",56,203.25,91.09,83.73,87.04,89.67,84.44,6.49,0.63,48.81,9.48,74.45,11.08,104.5,12.04,6.73,1.24,5.86,39.33,63.37,92.45,5.49,13.3,93.31
"Quinn Hughes","21-22","VAN","D",75,256.02,91.19,84.85,87.57,89.98,90.39,10.11,0.98,61.55,10.99,85.72,12.17,118.28,13.17,8.44,0.9,9.14,50.56,73.55,105.11,7.54,16.43,91.11
"Quinton Byfield","21-22","L.A","C",40,22.4,65.26,68.99,74.29,75.87,74.93,4.98,2.65,57.32,25.77,74.71,25.85,81.03,25.77,7.45,2.49,2.33,31.55,48.86,55.26,4.96,8.69,89.71
"Radek Faksa","19-20","DAL","C",62,95.82,100,83.62,86.07,90.04,93.49,6.09,0,49.27,9.65,70.29,11.38,102.77,11.37,6.12,0.43,6.09,39.62,58.91,91.4,5.69,12.35,100
"Radek Faksa","20-21","DAL","C",54,86.6,72.18,77.73,78.63,82.09,86.33,3.72,1.43,37.18,10.66,52.93,14.39,73.04,15.94,4.29,0.68,2.29,26.53,38.54,57.1,3.61,10.01,86.54
"Rasmus Andersson","19-20","CGY","D",68,100.87,83.66,82.35,85.75,87.52,87.74,6.64,1.3,49.14,10.53,67.77,11.26,83.14,11.85,6.73,0.94,5.34,38.61,56.51,71.29,5.79,13.51,87.68
"Rasmus Andersson","20-21","CGY","D",55,149.37,87.46,77.44,79.23,81.2,88.75,6.11,0.88,48.07,14,69.45,18.21,86.95,20.14,6.27,0.8,5.23,34.07,51.24,66.81,5.48,12.71,93.75
"Rasmus Andersson","21-22","CGY","D",78,230.18,95.39,88.23,88.87,89.59,92.96,10.03,0.48,70.57,9.42,97.13,12.17,126.35,14.69,9.81,0.74,9.54,61.15,84.96,111.66,9.07,14.21,94.85
"Rasmus Asplund","21-22","BUF","C",79,84.05,100,74.31,77.55,79.92,82.29,5.57,0,44.73,15.46,58.17,16.84,75.75,19.04,4.15,0.89,5.57,29.27,41.33,56.72,3.26,12.45,100
"Rasmus Dahlin","19-20","BUF","D",58,192.28,92.74,85.1,86.79,89.06,86.03,7.97,0.62,54.12,9.48,75.1,11.43,97.65,12,6.38,1.04,7.35,44.64,63.68,85.65,5.35,14.73,93.41
"Rasmus Dahlin","20-21","BUF","D",54,166.17,91.11,84.23,85.66,88.05,86.97,7.37,0.72,48.25,9.03,66.64,11.15,84.95,11.53,6.1,0.91,6.65,39.21,55.49,73.42,5.19,15.27,92.05
"Rasmus Dahlin","21-22","BUF","D",79,240.72,79.59,76.6,79.11,82.49,77.63,6.07,1.56,48.98,14.97,67.36,17.79,87.57,18.59,5.73,1.65,4.52,34.02,49.57,68.98,4.08,12.4,89.59
"Rasmus Kupari","21-22","L.A","C",57,30.02,85.1,81.31,83.98,86.31,92.7,9.93,1.74,44.87,10.31,67.06,12.79,80.63,12.79,6.6,0.52,8.19,34.56,54.26,67.83,6.08,22.14,83.14
"Rasmus Ristolainen","19-20","BUF","D",68,155.73,100,82.21,86.04,87.46,88.22,7,0,47.92,10.37,68.78,11.16,84.94,12.18,5.45,0.73,7,37.55,57.62,72.76,4.72,14.6,100
"Rasmus Ristolainen","20-21","BUF","D",47,87.07,90.77,75.33,77.02,80.16,86.4,8,0.81,36.73,12.03,52.03,15.53,68.99,17.07,3.94,0.62,7.19,24.7,36.5,51.92,3.32,21.78,93.24
"Rasmus Ristolainen","21-22","PHI","D",64,44.48,62.18,77.41,82.32,84.36,91.67,2.62,1.59,35.13,10.25,54.46,11.7,70.94,13.15,5.49,0.5,1.03,24.87,42.76,57.79,4.99,7.45,84.47
"Rasmus Sandin","19-20","TOR","D",28,20.83,64.81,66.47,71.93,76.82,55.03,5.36,2.91,35.11,17.71,45.54,17.77,58.62,17.69,3,2.45,2.45,17.4,27.77,40.93,0.55,15.26,83.58
"Rasmus Sandin","21-22","TOR","D",50,69.08,100,90.07,92.41,91.55,94.67,8.07,0,45.3,4.99,70.85,5.82,91.66,8.46,6.63,0.37,8.07,40.3,65.03,83.2,6.25,17.81,100
"Reilly Smith","19-20","VGK","R",69,133.22,86.04,88.58,89.58,91.11,92.54,6.27,1.02,61.57,7.94,84.47,9.83,114.6,11.19,8.05,0.65,5.26,53.63,74.64,103.42,7.4,10.19,87.17
"Reilly Smith","20-21","VGK","R",53,123.22,100,87.64,89.03,89.6,93.3,5.98,0,63.12,8.9,91.12,11.22,120.31,13.97,8.82,0.63,5.98,54.22,79.9,106.34,8.19,9.48,100
"Reilly Smith","21-22","VGK","R",54,99.17,87.33,87.61,86.58,87.45,90.91,7.21,1.05,70.45,9.96,90.99,14.1,110.53,15.86,9.38,0.94,6.17,60.49,76.89,94.67,8.45,10.24,89.5
"Rem Pitlick","21-22","MTL","C",45,88.3,50.12,78.68,80.75,84.59,86.59,2.77,2.75,42.69,11.57,57.59,13.73,78.7,14.34,6.14,0.95,0.01,31.12,43.87,64.36,5.19,6.48,76.2
"Rickard Rakell","19-20","ANA","R",64,149.15,86.33,84.19,86.31,87.36,89.54,5.21,0.82,53.34,10.01,70.66,11.21,94.07,13.61,6.89,0.8,4.38,43.33,59.45,80.46,6.08,9.77,91.76
"Rickard Rakell","20-21","ANA","R",51,110.08,74.7,86.15,84.23,87.24,87.87,3.35,1.13,52.75,8.48,75.51,14.13,99.85,14.61,6.63,0.92,2.21,44.26,61.38,85.24,5.72,6.34,86.63
"Rickard Rakell","21-22","ANA","L/R",50,128.05,84.05,76.69,78.64,83.21,81.26,7.43,1.41,45.43,13.81,64.19,17.44,93.34,18.83,5.81,1.34,6.02,31.62,46.75,74.51,4.47,16.36,89.79
"Rickard Rakell","21-22","PIT","L/R",19,29.77,60.93,67.87,73.36,77.16,79.23,6.07,3.89,48.27,22.86,68.36,24.83,97.49,28.86,7.07,1.85,2.18,25.41,43.53,68.63,5.22,12.57,82.98
"Riley Nash","21-22","WPG","C",14,22.85,100,73.25,81.71,82.47,94.35,5.44,0,44.14,16.12,72.03,16.12,88.96,18.91,6.14,0.37,5.44,28.02,55.9,70.06,5.78,12.31,100
"Robby Fabbri","19-20","DET","C",49,138.67,70.73,69.49,73.25,76.71,74.14,5.48,2.27,36.76,16.14,53.87,19.67,70.69,21.46,5.2,1.81,3.21,20.62,34.2,49.23,3.38,14.9,85.95
"Robby Fabbri","20-21","DET","C",29,69.53,77.48,72.82,78.61,81.63,79.1,2.76,0.8,48.62,18.15,66.79,18.17,92.11,20.73,5.58,1.48,1.96,30.47,48.62,71.38,4.11,5.68,95.58
"Robby Fabbri","21-22","DET","C",55,150.48,88.85,76.47,80.75,84.87,88.48,6.93,0.87,46.18,14.21,67.05,15.98,91.85,16.37,7.26,0.94,6.06,31.97,51.07,75.47,6.32,15,93.88
"Robert Thomas","19-20","STL","C",65,94.35,90.61,81.7,83.37,86.54,88.19,7.24,0.75,45.41,10.17,61.7,12.31,90.93,14.14,6.17,0.83,6.49,35.24,49.39,76.78,5.35,15.95,92.62
"Robert Thomas","20-21","STL","C",32,48.27,100,87.35,89.11,90.8,92.72,2.64,0,36.98,5.36,54.49,6.66,77.51,7.86,4.11,0.32,2.64,31.62,47.83,69.66,3.79,7.13,100
"Robert Thomas","21-22","STL","C",72,145.43,85.3,76.43,78.56,81.53,85.03,9.58,1.65,49.48,15.26,66.98,18.28,88.03,19.94,6.8,1.2,7.93,34.22,48.7,68.09,5.6,19.35,89.18
"Robin Salo","21-22","NYI","D",21,30.88,100,82.2,81.91,84.9,85.1,5.54,0,51.31,11.11,61.32,13.54,76.17,13.54,7.33,1.28,5.54,40.2,47.78,62.62,6.04,10.79,100
"Roman Josi","19-20","NSH","D",68,222,85.28,87.91,89.12,90.53,94.18,7.5,1.29,65.56,9.01,86.96,10.62,117.31,12.27,8.4,0.52,6.2,56.54,76.34,105.03,7.88,11.44,85.64
"Roman Josi","20-21","NSH","D",46,143.37,91.52,83.67,85.12,87.2,89.1,8.4,0.78,57.67,11.26,73.95,12.93,100.02,14.68,6.37,0.78,7.63,46.42,61.02,85.34,5.59,14.57,93.09
"Roman Josi","21-22","NSH","D",79,269.03,94.09,82.3,85.14,86.63,87.34,11.72,0.74,60.47,13,85.07,14.85,112.16,17.31,7.83,1.14,10.99,47.47,70.22,94.86,6.7,19.39,94.34
"Roope Hintz","19-20","DAL","L",56,116.95,100,86.18,89.28,90.45,93.8,7.97,0,56.03,8.98,79.52,9.55,109.95,11.61,7.22,0.48,7.97,47.05,69.97,98.34,6.74,14.23,100
"Roope Hintz","20-21","DAL","L",40,112.72,96.16,84.16,86.79,88.09,94.95,12.41,0.5,56.34,10.6,84.88,12.92,103.33,13.97,8.6,0.46,11.92,45.73,71.97,89.36,8.14,22.03,95.33
"Roope Hintz","21-22","DAL","C/L",78,200.47,93.58,80.41,82.73,85.6,87.87,9.86,0.68,55.18,13.44,78.88,16.47,106.96,18,8.57,1.18,9.19,41.74,62.42,88.96,7.38,17.88,94.97
"Ross Colton","20-21","T.B","C",30,21.17,0,78.91,82.6,81.86,78.85,0,2.81,32.03,8.56,40.36,8.5,52.69,11.68,3.49,0.94,-2.81,23.47,31.86,41.01,2.55,0,67.22
"Ross Colton","21-22","T.B","C",79,110.9,82.18,83.84,81.82,81.49,81.58,2.69,0.58,42.91,8.27,58.6,13.02,69.38,15.76,5.13,1.16,2.11,34.64,45.58,53.62,3.97,6.28,92.94
"Rudolfs Balcers","19-20","OTT","L",15,25.33,100,85.99,89.31,91.73,96.69,4.43,0,48.25,7.86,65.5,7.84,87.71,7.91,5.54,0.19,4.43,40.39,57.65,79.8,5.35,9.18,100
"Rudolfs Balcers","20-21","S.J","L",38,48.68,76.57,86.46,89.93,90.2,96.14,4.35,1.33,51.24,8.02,71.99,8.06,98.74,10.72,7.67,0.31,3.02,43.21,63.93,88.02,7.36,8.49,83.41
"Ryan Carpenter","20-21","CHI","C",40,39.53,85.07,67.29,71.97,76.97,67.27,8.04,1.41,33.56,16.32,46.52,18.12,60.87,18.21,3.96,1.93,6.63,17.24,28.4,42.65,2.03,23.97,91.35
"Ryan Carpenter","21-22","CHI","C",59,23.82,100,90.69,92.42,94.33,98.58,5.21,0,48.56,4.99,60.23,4.94,83.02,4.99,5.26,0.08,5.21,43.58,55.29,78.04,5.19,10.74,100
"Ryan Donato","19-20","MIN","C",61,45.55,100,89.8,92.49,93.88,95.68,5.27,0,60.09,6.82,83.66,6.8,105.05,6.85,6.13,0.28,5.27,53.27,76.86,98.2,5.85,8.77,100
"Ryan Donato","20-21","S.J","C",47,85.08,85.9,83.34,86.71,87.74,93.82,8.89,1.46,56.28,11.26,77.42,11.86,102.12,14.27,8.57,0.56,7.43,45.03,65.56,87.85,8,15.8,87.03
"Ryan Donato","21-22","SEA","C",71,130.73,67.3,84.27,84.11,85.76,90.18,3.07,1.49,50.41,9.41,67.29,12.71,91.11,15.13,6.11,0.67,1.58,41,54.58,75.98,5.45,6.09,84.15
"Ryan Dzingel","19-20","CAR","C",63,139.78,95.32,89.46,89.89,91.5,93.2,9.45,0.46,51.73,6.1,70.8,7.96,94.92,8.82,7.83,0.57,8.98,45.63,62.84,86.1,7.25,18.26,92.39
"Ryan Dzingel","20-21","CAR","C",11,21.57,100,90.74,89.06,90.41,85.65,6.06,0,55.58,5.67,67.51,8.29,105.4,11.18,5.15,0.86,6.06,49.9,59.22,94.21,4.28,10.91,100
"Ryan Dzingel","20-21","OTT","C",29,47.83,100,79.58,81.06,83.74,88.31,3.61,0,41.61,10.68,58.16,13.59,78.01,15.15,4.64,0.61,3.61,30.93,44.57,62.86,4.03,8.68,100
"Ryan Ellis","19-20","NSH","D",49,105.68,78.23,84.84,84.61,85.05,87.52,6.12,1.7,53.91,9.63,68.99,12.55,91.67,16.11,6.73,0.96,4.42,44.27,56.43,75.56,5.77,11.35,82.32
"Ryan Ellis","20-21","NSH","D",34,74.6,100,92.17,91.58,90.85,95.54,3.29,0,46.86,3.98,60.35,5.55,82.34,8.29,5.69,0.27,3.29,42.88,54.8,74.05,5.42,7.02,100
"Ryan Getzlaf","19-20","ANA","C",68,164.8,82.68,82.22,83.95,86.63,86.39,5.28,1.11,55.14,11.92,68.5,13.1,89.73,13.85,6.12,0.96,4.18,43.22,55.41,75.88,5.16,9.58,90.71
"Ryan Getzlaf","20-21","ANA","C",47,88.08,86.55,83.01,83.59,86.93,91.61,4.34,0.67,40.88,8.37,62.48,12.27,85.75,12.9,6.32,0.58,3.66,32.51,50.21,72.85,5.74,10.61,91.94
"Ryan Getzlaf","21-22","ANA","C",55,144.27,100,80.43,83.54,86.93,90.45,6.42,0,43.06,10.48,68.36,13.47,92.45,13.89,6.58,0.69,6.42,32.58,54.9,78.55,5.88,14.91,100
"Ryan Hartman","20-21","MIN","R",49,56.43,100,74.95,75.16,79.48,83.83,9.27,0,37.7,12.6,57.69,19.06,73.88,19.07,3.86,0.74,9.27,25.1,38.63,54.8,3.12,24.59,100
"Ryan Hartman","21-22","MIN","R",80,189.07,82.34,80.23,83.36,84.13,88.99,6.02,1.29,55.31,13.63,79.42,15.85,103.27,19.48,7.57,0.94,4.73,41.68,63.57,83.79,6.63,10.88,90.52
"Ryan Johansen","19-20","NSH","C",67,181.03,84.69,87.45,88.83,89.43,92.1,7.08,1.28,62.61,8.99,84.08,10.58,113.1,13.36,7.92,0.68,5.8,53.62,73.5,99.74,7.24,11.3,85.76
"Ryan Johansen","20-21","NSH","C",47,131.12,95.32,85.01,85.61,88.17,88.09,9.22,0.45,61.78,10.89,81.44,13.69,112.34,15.08,6.97,0.94,8.77,50.89,67.75,97.26,6.03,14.92,95.84
"Ryan Johansen","21-22","NSH","C",78,238.58,93.62,83.63,85.81,87.2,88.41,12.18,0.83,63.19,12.37,87.35,14.45,115.92,17.01,8.17,1.07,11.35,50.82,72.91,98.91,7.1,19.28,93.29
"Ryan McDonagh","21-22","T.B","D",71,27.33,100,79.97,78.36,77.04,82.78,2.59,0,51.72,12.95,63.36,17.5,74.71,22.26,5.49,1.14,2.59,38.77,45.86,52.45,4.35,5.01,100
"Ryan McLeod","21-22","EDM","C",70,54.95,69.13,83.25,86.23,86.42,84.56,5.01,2.24,51.38,10.34,71.81,11.46,87.68,13.78,7.17,1.31,2.77,41.04,60.35,73.9,5.86,9.75,78.35
"Ryan Merkley","21-22","S.J","D",37,54.02,59.88,70.61,70.32,74.37,75.91,3.33,2.23,48.08,20.01,52.62,22.21,67.99,23.44,4.65,1.48,1.1,28.07,30.41,44.55,3.18,6.93,88.85
"Ryan Murray","19-20","CBJ","D",27,23.77,65.93,84.37,87.67,83.45,77.62,4.54,2.35,49.47,9.16,64.97,9.14,70.12,13.91,5.43,1.56,2.2,40.31,55.84,56.21,3.86,9.18,74.38
"Ryan Nugent-Hopkins","19-20","EDM","C",64,241.93,88.73,83.13,85.81,87.31,89.84,11.7,1.49,58.44,11.86,80.35,13.28,108.24,15.73,8.9,1.01,10.21,46.58,67.07,92.51,7.9,20.02,87.48
"Ryan Nugent-Hopkins","20-21","EDM","C",50,214.63,90.88,86.93,88.67,89.34,92.17,11.97,1.2,65.6,9.86,86.1,11,111.78,13.33,9.18,0.78,10.77,55.75,75.1,98.44,8.4,18.25,87.81
"Ryan Nugent-Hopkins","21-22","EDM","C",63,217.2,89.58,88.54,89.33,90.42,92.16,11.86,1.38,70.93,9.18,93.99,11.22,116.14,12.3,10.68,0.91,10.48,61.75,82.77,103.84,9.77,16.72,84.98
"Ryan O'Reilly","19-20","STL","C",70,206.3,94.41,81.92,84.53,87.42,85.73,9.52,0.56,60.78,13.42,82.67,15.13,107.39,15.46,7.86,1.31,8.96,47.37,67.54,91.94,6.55,15.67,95.79
"Ryan O'Reilly","20-21","STL","C",55,146.72,96.41,90.68,88.03,89.23,90.86,10.87,0.4,65.89,6.77,85.24,11.59,113.73,13.72,7.76,0.78,10.47,59.12,73.65,100,6.98,16.5,94.02
"Ryan O'Reilly","21-22","STL","C",78,200.05,97.33,84.75,85.42,86.39,90.34,10.84,0.3,66.33,11.93,85.28,14.56,105.86,16.68,8.61,0.92,10.55,54.39,70.72,89.18,7.69,16.35,97.51
"Ryan Poehling","21-22","MTL","C",56,77.37,44.62,68.79,71.2,74.14,74.14,3.96,4.91,40.54,18.39,51.23,20.72,64.72,22.57,5.03,1.75,-0.95,22.15,30.51,42.14,3.27,9.76,73.3
"Ryan Pulock","19-20","NYI","D",65,119.92,88.1,82.37,84.13,85.51,85.91,7.18,0.97,53.79,11.51,69.27,13.06,91.58,15.52,7.07,1.16,6.21,42.28,56.21,76.06,5.91,13.36,91.57
"Ryan Pulock","20-21","NYI","D",56,104.93,100,83.09,85.31,85.29,91.08,3.03,0,45.55,9.27,63.54,10.94,83.43,14.39,5.78,0.57,3.03,36.28,52.6,69.05,5.21,6.65,100
"Ryan Pulock","21-22","NYI","D",55,78.03,92.71,85.54,87.4,87.87,93.16,9.09,0.72,54.59,9.23,69.58,10.03,94.3,13.02,7.33,0.54,8.37,45.37,59.55,81.28,6.79,16.65,92.25
"Ryan Strome","19-20","NYR","C",69,199.13,87.04,83.27,85.55,87.35,88.92,8.21,1.22,55.42,11.14,76.82,12.97,98.55,14.27,7.73,0.96,6.99,44.28,63.85,84.27,6.77,14.82,89.02
"Ryan Strome","20-21","NYR","C",53,173.6,93.65,87.68,89.61,90.69,95.23,10.19,0.69,61.01,8.57,93.29,10.81,119.04,12.21,9.45,0.47,9.5,52.44,82.48,106.82,8.98,16.7,91.94
"Ryan Strome","21-22","NYR","C",73,204.85,97.86,87.48,88.13,88.62,92.71,12.43,0.27,65.13,9.32,96.76,13.03,120.12,15.42,10.13,0.8,12.16,55.81,83.73,104.69,9.33,19.08,97.08
"Ryan Suter","19-20","MIN","D",67,199.78,87.58,79.54,83.57,85.07,91,9.17,1.3,49.52,12.74,68.89,13.54,88.93,15.6,6.14,0.61,7.87,36.78,55.34,73.33,5.53,18.52,89.79
"Ryan Suter","20-21","MIN","D",54,133.08,100,83.75,85.5,86.56,91.27,5.31,0,43.97,8.53,68.61,11.63,86.27,13.4,5.46,0.52,5.31,35.44,56.98,72.87,4.94,12.08,100
"Ryan Suter","21-22","DAL","D",80,172.18,90.34,80.27,82.28,85.05,93.61,6.55,0.7,55.35,13.61,71.51,15.4,89.55,15.74,7.76,0.53,5.85,41.75,56.11,73.81,7.23,11.84,94.85
"Sam Bennett","19-20","CGY","C",51,39.48,66.1,81.52,85.07,88.59,83.71,2.93,1.5,50.74,11.5,65.55,11.5,89.67,11.55,6.17,1.2,1.43,39.24,54.04,78.12,4.97,5.78,86.92
"Sam Bennett","20-21","FLA","C",10,35.27,100,74.85,78.37,82.33,76.73,8.68,0,50.39,16.93,67.88,18.73,87.01,18.68,5.27,1.6,8.68,33.46,49.15,68.34,3.67,17.22,100
"Sam Bennett","21-22","FLA","C",71,155.55,88.38,81.05,82.67,85.84,86.55,5.69,0.75,52.16,12.2,69.45,14.56,97.7,16.12,7.35,1.14,4.94,39.97,54.9,81.58,6.21,10.91,93.86
"Sam Gagner","19-20","EDM","C",36,25.67,65.04,78.98,80.78,83.54,69,4.04,2.17,34.52,9.19,48.24,11.48,70.56,13.91,3.69,1.66,1.87,25.34,36.77,56.66,2.03,11.71,76.34
"Sam Gagner","20-21","DET","C",41,85.15,77.36,71.78,77.2,79.33,78.73,4.5,1.32,42.43,16.68,58.75,17.35,77.19,20.11,5.4,1.46,3.18,25.75,41.4,57.08,3.94,10.61,92.1
"Sam Gagner","21-22","DET","C",79,49.25,62.05,73.23,72.96,77.14,77.93,3.98,2.44,35.52,12.99,52.65,19.52,75.57,22.39,4.78,1.35,1.55,22.54,33.14,53.18,3.42,11.21,81.24
"Sam Reinhart","19-20","BUF","C",68,231.03,85.31,84.22,86.96,89.01,84.46,7.42,1.28,53.08,9.95,75.28,11.28,95.34,11.77,6.21,1.14,6.14,43.13,63.99,83.56,5.07,13.98,87.16
"Sam Reinhart","20-21","BUF","C",52,160.7,90.92,82.97,85.25,87.53,86.56,7.44,0.74,49.39,10.13,69.22,11.97,86.8,12.37,6.32,0.98,6.7,39.25,57.25,74.43,5.34,15.07,92.67
"Sam Reinhart","21-22","FLA","C",78,259.35,88.97,84.22,85.34,86.75,88.63,11.49,1.43,56.3,10.55,78.63,13.5,100.37,15.33,8.37,1.07,10.07,45.75,65.12,85.03,7.29,20.41,86.49
"Sam Steel","19-20","ANA","C",64,111.62,79.52,79.26,82.33,85.89,80.64,7.01,1.81,48.35,12.65,66.97,14.37,87.93,14.44,6.27,1.51,5.21,35.7,52.59,73.49,4.76,14.51,85.73
"Sam Steel","20-21","ANA","C",41,53.05,50.5,85.63,86.71,89.16,88.71,1.14,1.12,46.63,7.83,71.45,10.95,99.1,12.05,6.93,0.88,0.02,38.8,60.5,87.05,6.05,2.45,85.69
"Sam Steel","21-22","ANA","C",67,44.22,84.41,70.31,74.63,78.94,82.11,7.27,1.34,41.41,17.49,60.38,20.53,95.54,25.48,5.6,1.22,5.93,23.92,39.85,70.05,4.38,17.56,92.32
"Sami Niku","21-22","MTL","D",13,27.38,100,90.18,83.76,85.21,89.19,2.04,0,39.86,4.34,52.68,10.21,70.85,12.29,6.51,0.79,2.04,35.52,42.47,58.55,5.72,5.11,100
"Sami Vatanen","19-20","N.J","D",47,139.4,83.44,86.66,88.37,90.02,92.29,7,1.39,66,10.16,91.27,12.01,112.08,12.43,8.4,0.7,5.61,55.84,79.27,99.65,7.7,10.61,86.32
"Sammy Blais","19-20","STL","L",40,30.52,70.94,61.53,64.83,67.07,59.09,5.66,2.32,33.3,20.82,49.93,27.09,66.55,32.67,3.58,2.48,3.34,12.48,22.84,33.87,1.1,17,88.86
"Samuel Girard","19-20","COL","D",70,168.73,84.54,80.54,82.59,84.97,88.48,5.91,1.08,43.76,10.57,60.87,12.83,85.09,15.06,5.84,0.76,4.83,33.18,48.04,70.03,5.08,13.51,89.77
"Samuel Girard","20-21","COL","D",48,106.13,100,83.17,83.81,86.66,90.58,8.77,0,52.1,10.54,66.47,12.84,90.21,13.89,6.14,0.64,8.77,41.55,53.63,76.32,5.5,16.84,100
"Samuel Girard","21-22","COL","D",67,124.47,87.22,74.67,79.85,83.55,86.05,7.2,1.06,35.25,11.95,57.09,14.4,78.35,15.43,4.76,0.77,6.15,23.29,42.69,62.93,3.99,20.43,91.17
