"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Oliver Ekman-Larsson","21-22","VAN","D",76,159.68,3.66,16.26,15,13.68,9.99,0.99,26.05,29.92,154.04,37.78,214.07,44.33,279.72,2.38,21.44,-25.06,-124.12,-176.29,-235.39,-19.06,3.31,83.09
"Olli Maatta","19-20","CHI","D",63,123.82,13.41,15.07,14.4,12.43,17.38,2.15,13.88,19.27,108.59,23.23,138.1,26.14,184.18,2.71,12.88,-11.73,-89.32,-114.87,-158.04,-10.17,11.16,87.22
"Olli Maatta","20-21","L.A","D",41,56.25,11.66,6.09,7.64,5.65,7.72,0.99,7.5,3.32,51.24,6.04,73.06,6.06,101.16,0.48,5.74,-6.51,-47.92,-67.02,-95.1,-5.26,29.82,85.36
"Olli Maatta","21-22","L.A","D",66,113.4,20.8,25.98,22.07,19.36,16.56,3.86,14.7,32.08,91.41,37.92,133.91,41.77,174.01,2.48,12.5,-10.84,-59.33,-95.99,-132.24,-10.02,12.03,83.92
"Ondrej Kase","19-20","ANA","R",48,35.08,21.09,13.68,12.18,11.74,10.87,1.01,3.78,3.93,24.8,4.78,34.46,5.71,42.94,0.4,3.28,-2.77,-20.87,-29.68,-37.23,-2.88,25.7,84.76
"Ondrej Kase","21-22","TOR","R",50,63.28,37.82,27.21,23.27,22.6,21.86,1.18,1.94,15.78,42.22,17.94,59.15,22.09,75.67,1.48,5.29,-0.76,-26.44,-41.21,-53.58,-3.81,7.48,95.41
"Ondrej Palat","19-20","T.B","L",69,57.58,15,23.35,22.24,20.98,18.28,0.99,5.61,12.07,39.62,15.32,53.56,19.41,73.09,1.04,4.65,-4.62,-27.55,-38.24,-53.68,-3.61,8.2,85.84
"Ondrej Palat","21-22","T.B","L",77,24.07,21.51,18.7,13.41,9.22,24.61,1.08,3.94,3.17,13.78,3.16,20.41,3.19,31.42,0.63,1.93,-2.86,-10.61,-17.25,-28.23,-1.3,34.07,71.41
"Oscar Fantenberg","19-20","VAN","D",36,45.15,0,12.35,10.53,8.67,3.82,0,7.95,6.05,42.94,7.13,60.57,7.13,75.11,0.25,6.29,-7.95,-36.89,-53.44,-67.98,-6.04,0,81.49
"Oscar Klefbom","19-20","EDM","D",60,152.13,10.08,12.05,10.63,8.5,5.61,1.8,16.06,20.72,151.18,23.78,199.98,24.84,267.31,1.03,17.32,-14.26,-130.46,-176.2,-242.47,-16.29,8.69,89.38
"Oskar Lindblom","19-20","PHI","L",29,43.88,0,29.51,26.97,24.93,9.88,0,7.81,14.68,35.07,16.7,45.21,17.76,53.48,0.58,5.29,-7.81,-20.39,-28.51,-35.72,-4.71,0,77.73
"Oskar Lindblom","20-21","PHI","L",50,75.17,6.27,18.86,19.56,16.26,8.19,1.01,15.1,15.95,68.63,21.51,88.45,23.56,121.33,0.7,7.85,-14.09,-52.68,-66.94,-97.77,-7.15,6.33,78
"Oskar Lindblom","21-22","PHI","L",76,63.67,10.41,11.38,14.3,11.65,7.76,0.99,8.52,8.1,63.1,13.47,80.75,14.42,109.36,0.6,7.13,-7.53,-55,-67.28,-94.94,-6.53,12.22,86.5
"Oskar Sundqvist","19-20","STL","C",55,89.38,21.86,26.51,20.46,18.62,10.76,2.19,7.83,21.51,59.64,22.75,88.43,24.66,107.77,1.02,8.46,-5.64,-38.13,-65.68,-83.11,-7.44,10.18,86.87
"Oskar Sundqvist","20-21","STL","C",27,65.25,0,12.62,12.43,10.14,7.59,0,8.19,9.19,63.63,11.65,82.06,11.64,103.2,0.64,7.79,-8.19,-54.44,-70.41,-91.56,-7.15,0,87.13
"Oskar Sundqvist","21-22","DET","C",18,28.25,0,14.83,15.19,14.85,7.87,0,5.96,5.94,34.12,7.19,40.13,8.42,48.29,0.44,5.15,-5.96,-28.18,-32.94,-39.87,-4.71,0,82.53
"Oskar Sundqvist","21-22","STL","C",39,75.02,0,20.6,15.37,10.07,7.09,0,6.9,14.26,54.96,15.16,83.45,15.18,135.5,0.69,9.04,-6.9,-40.7,-68.29,-120.32,-8.35,0,87.45
"Owen Power","21-22","BUF","D",8,20.3,53.18,25.46,18.98,19.78,16.72,2.26,1.99,7.2,21.08,7.2,30.74,8.28,33.58,0.55,2.74,0.27,-13.88,-23.54,-25.3,-2.19,31.39,90.56
"P.K. Subban","19-20","N.J","D",66,110.25,13.5,24.13,25.76,22.68,22.08,1.87,11.98,24.84,78.12,35.98,103.7,39.59,134.97,2.46,8.68,-10.11,-53.28,-67.72,-95.38,-6.22,7.53,84.66
"P.K. Subban","20-21","N.J","D",42,65.07,0,14.12,15.26,14.8,10.82,0,13.18,10.58,64.36,15.05,83.6,17.1,98.44,1.07,8.82,-13.18,-53.78,-68.55,-81.34,-7.75,0,79.52
"P.K. Subban","21-22","N.J","D",73,66.52,24.65,27.82,23.76,24.73,18.15,1.93,5.9,16.12,41.83,18.19,58.37,25,76.08,1.12,5.05,-3.97,-25.71,-40.18,-51.08,-3.93,11.97,85.9
"Par Lindholm","19-20","BOS","C",39,67.93,0,25.3,23.12,20.43,16,0,4.99,19.57,57.78,23.4,77.81,25.49,99.28,1.36,7.14,-4.99,-38.21,-54.41,-73.79,-5.78,0,91.36
"Parker Kelly","21-22","OTT","C/L",40,35.78,0,5,3.64,6.63,0.18,0,3.73,2.07,39.35,2.07,54.82,4.84,68.2,0.01,5.65,-3.73,-37.28,-52.75,-63.36,-5.64,0,90.52
"Patrice Bergeron","19-20","BOS","C",60,102.47,16.92,25.23,22.14,19.09,18.22,1.8,8.84,26.19,77.61,29.53,103.87,31.71,134.42,2.27,10.19,-7.04,-51.42,-74.34,-102.71,-7.92,6.87,88.61
"Patrice Bergeron","20-21","BOS","C",54,93.6,34.61,30.78,24.1,19.31,19.75,6.13,11.58,28.45,63.97,30.6,96.37,32.78,136.99,2.04,8.29,-5.45,-35.52,-65.77,-104.21,-6.25,21.55,81.9
"Patrice Bergeron","21-22","BOS","C",73,118.22,21.84,23.47,19.46,16.48,12.97,3.25,11.63,30.54,99.61,34.7,143.57,37.86,191.86,1.95,13.08,-8.38,-69.07,-108.87,-154,-11.13,10.64,88.32
"Patrick Brown","21-22","PHI","C",43,73.48,0,12.72,11.28,9.47,6.14,0,11.9,11.59,79.51,13.43,105.61,15.27,145.95,0.75,11.46,-11.9,-67.92,-92.18,-130.68,-10.71,0,85.03
"Patrick Marleau","20-21","S.J","C",55,37.73,0,12.08,17.19,13.35,8.02,0,4.23,4.07,29.63,7.57,36.47,7.56,49.09,0.26,2.98,-4.23,-25.56,-28.9,-41.53,-2.72,0,85.72
"Patrick Russell","19-20","EDM","R",44,32.37,0,19.32,17.55,15.68,3.81,0,7.29,7.1,29.64,7.96,37.39,9.17,49.32,0.15,3.79,-7.29,-22.54,-29.43,-40.15,-3.64,0,75.4
"Patrik Nemeth","19-20","DET","D",62,217.35,3.1,14.01,12.69,11.2,7.91,1.18,36.85,40.45,248.22,45.34,311.82,50.21,398.01,2.75,32.03,-35.67,-207.77,-266.48,-347.8,-29.28,2.92,85.15
"Patrik Nemeth","20-21","COL","D",13,33.05,0,10.62,13.56,14.37,5.38,0,4.8,3.89,32.73,7.15,45.58,10.53,62.73,0.22,3.87,-4.8,-28.84,-38.43,-52.2,-3.65,0,85.33
"Patrik Nemeth","20-21","DET","D",39,84.78,0,6.82,5.83,6.21,1.94,0,15.23,6.89,94.07,7.93,128.17,10.79,163.05,0.24,12.13,-15.23,-87.18,-120.24,-152.26,-11.89,0,83.81
"Patrik Nemeth","21-22","NYR","D",63,97.97,5.98,15.84,14.54,13.44,11.74,0.87,13.67,20.1,106.82,24.32,142.89,28.31,182.33,1.75,13.16,-12.8,-86.72,-118.57,-154.02,-11.41,4.33,87.2
"Paul Byron","19-20","MTL","L",29,52.55,16.62,20.42,18.71,15.51,17.45,1.18,5.92,10.46,40.77,13.68,59.43,14.64,79.75,1.04,4.92,-4.74,-30.31,-45.75,-65.11,-3.88,11.28,85.48
"Paul Byron","20-21","MTL","L",46,72.7,15.65,17.21,16.2,17.12,15.33,2.37,12.77,15.36,73.9,18.36,94.94,23.8,115.21,1.63,9,-10.4,-58.54,-76.58,-91.41,-7.37,15.43,82.72
"Paul Byron","21-22","MTL","L",27,37.63,0,19.75,16,12.56,14.13,0,8.58,9.43,38.31,9.42,49.46,10.36,72.12,0.89,5.41,-8.58,-28.88,-40.04,-61.76,-4.52,0,77.6
"Paul Stastny","19-20","VGK","C",68,74.2,8.67,14.92,10.71,9.22,7.42,1.18,12.43,11.03,62.9,11.03,91.98,12.93,127.34,0.75,9.36,-11.25,-51.87,-80.95,-114.41,-8.61,10.7,80.24
"Paul Stastny","21-22","WPG","C",69,93.93,0,12.95,12.59,11.66,8.91,0,16.05,14.76,99.2,19.5,135.36,22.9,173.55,1.58,16.16,-16.05,-84.44,-115.86,-150.65,-14.58,0,83.82
"Pavel Buchnevich","20-21","NYR","L",53,122.77,21.84,21.22,16.99,15.66,13.82,2.18,7.8,24.73,91.83,29.54,144.34,34.77,187.3,2.18,13.59,-5.62,-67.1,-114.8,-152.53,-11.41,8.82,91.51
"Pavel Buchnevich","21-22","STL","L",70,114.7,23.07,23.03,19.37,18.48,16.55,3.01,10.04,27.76,92.79,32.47,135.2,35.21,155.34,2.67,13.46,-7.03,-65.03,-102.73,-120.13,-10.79,10.84,89.18
"Pavel Zacha","19-20","N.J","C",63,132.27,24.21,26.28,23.11,18.59,23.18,4.06,12.71,40.58,113.84,44.56,148.26,46.38,203.05,3.88,12.86,-8.65,-73.26,-103.7,-156.67,-8.98,10,88.84
"Pavel Zacha","20-21","N.J","C",49,65.53,0,7.58,7.05,6.62,3.71,0,10.31,6.2,75.55,7.3,96.2,8.24,116.17,0.37,9.6,-10.31,-69.35,-88.9,-107.93,-9.23,0,86.35
"Pavel Zacha","21-22","N.J","C",67,25.23,0,20.59,21.11,22.5,18.51,0,1.93,3.75,14.46,5.91,22.09,6.97,24.01,0.57,2.51,-1.93,-10.71,-16.18,-17.04,-1.94,0,86.65
"Philippe Myers","20-21","PHI","D",43,64.27,0,32.37,27.97,28.64,12.18,0,9.97,20.75,43.35,23.69,61.02,28.61,71.28,0.72,5.19,-9.97,-22.6,-37.33,-42.67,-4.47,0,77
"Philippe Myers","21-22","NSH","D",26,26.72,0,18.51,14.12,11.91,5.99,0,2.99,5.36,23.6,5.36,32.6,5.37,39.72,0.22,3.45,-2.99,-18.24,-27.24,-34.35,-3.23,0,87.33
"Phillip Danault","19-20","MTL","L",70,176.73,4.84,14.64,13.95,13.4,9.88,1.08,21.22,30.91,180.29,40.16,247.71,46.15,298.38,2.28,20.79,-20.14,-149.38,-207.55,-252.23,-18.51,3.49,88.23
"Phillip Danault","20-21","MTL","L",53,121.33,16.62,12.79,10.16,9.25,7.55,3.04,15.25,18.55,126.5,19.37,171.34,21.33,209.27,1.26,15.43,-12.21,-107.95,-151.97,-187.94,-14.17,16.39,87.94
"Phillip Danault","21-22","L.A","C/L",79,130.8,10.91,19.08,16.78,14.97,11.38,2.07,16.9,31.48,133.55,36.9,183.02,40.07,227.52,2.39,18.62,-14.83,-102.07,-146.12,-187.45,-16.23,6.58,87.35
"Pierre-Edouard Bellemare","19-20","COL","L",69,140.87,22.96,13.99,12.01,10.64,6.84,4.44,14.9,19.86,122.05,24.01,175.85,28.42,238.8,1.21,16.47,-10.46,-102.19,-151.84,-210.38,-15.26,22.36,87.79
"Pierre-Edouard Bellemare","20-21","COL","L",53,112.27,7.25,17.17,14.33,12.2,7.66,0.99,12.67,21.99,106.06,23,137.47,26.5,190.65,0.97,11.7,-11.68,-84.07,-114.47,-164.15,-10.73,4.5,88.05
"Pierre-Edouard Bellemare","21-22","T.B","L",80,205.42,11.29,12.1,11.26,9.68,11.97,3.09,24.27,26.1,189.56,32.27,254.22,35.84,334.43,3.44,25.3,-21.18,-163.46,-221.95,-298.59,-21.86,11.84,87.2
"Pierre Engvall","19-20","TOR","L",47,60.82,32.73,23.49,24.36,25.01,32.38,2.37,4.87,11.62,37.84,18.3,56.82,24.41,73.18,2.27,4.74,-2.5,-26.22,-38.52,-48.77,-2.47,20.4,87.13
"Pierre Engvall","20-21","TOR","L",39,22.8,0,10.63,8.85,8.11,13.37,0,3.37,2.97,24.96,2.97,30.6,2.98,33.78,0.48,3.11,-3.37,-21.99,-27.63,-30.8,-2.63,0,86.5
"Pierre Engvall","21-22","TOR","L",78,74.65,23.9,28.88,26.38,24.74,29.31,3.11,9.9,20.27,49.92,25.73,71.8,27.85,84.72,2.62,6.32,-6.79,-29.65,-46.07,-56.87,-3.7,15.34,80.17
"Pius Suter","20-21","CHI","C",52,29.67,0,11.78,12.89,14.67,11.89,0,3.27,3.15,23.58,4.97,33.6,6.96,40.47,0.51,3.78,-3.27,-20.43,-28.63,-33.51,-3.27,0,86.13
"Pius Suter","21-22","DET","C",79,139.45,10.01,26.84,22.95,20.97,16.01,2.07,18.6,41.86,114.09,46.57,156.33,52.3,197.16,3.03,15.9,-16.53,-72.23,-109.76,-144.86,-12.87,4.95,83.7
"Quinn Hughes","21-22","VAN","D",73,91.07,19.64,15.66,15.23,14.39,8.2,1.99,8.14,15.08,81.21,20.29,112.94,22.48,133.72,1.01,11.31,-6.15,-66.13,-92.65,-111.24,-10.3,13.2,89.98
"Radek Faksa","19-20","DAL","C",65,96.85,0,13.83,11.85,10.95,5.75,0,14.08,15.09,94.01,17.07,126.97,21.29,173.13,0.71,11.63,-14.08,-78.92,-109.9,-151.84,-10.92,0,85.02
"Radek Faksa","20-21","DAL","C",53,108.07,5.34,14.87,10.58,9.57,3.73,0.99,17.55,16.64,95.26,16.6,140.23,20.63,195.01,0.49,12.64,-16.56,-78.62,-123.63,-174.38,-12.15,5.95,81.58
"Radek Faksa","21-22","DAL","C",75,141.77,17.11,21.28,16.23,14.12,14.19,2.93,14.19,33.32,123.25,33.29,171.87,36.46,221.73,2.54,15.36,-11.26,-89.93,-138.58,-185.27,-12.82,8.79,88.49
"Radim Simek","19-20","S.J","D",48,81.32,8.39,15.14,14.1,14.12,6.18,0.87,9.5,11.12,62.31,13.79,84.02,16.6,100.96,0.65,9.86,-8.63,-51.19,-70.23,-84.36,-9.21,7.82,84.75
"Radim Simek","20-21","S.J","D",39,53.67,0,21.82,18.93,17.75,13.49,0,5.22,11.27,40.39,13.05,55.88,16.62,77.04,0.7,4.49,-5.22,-29.12,-42.83,-60.42,-3.79,0,87.08
"Radko Gudas","19-20","WSH","D",62,171.02,11.91,18.8,16.84,13.32,7.97,3.16,23.38,33.1,142.96,38.77,191.48,41.7,271.4,1.6,18.47,-20.22,-109.86,-152.71,-229.7,-16.87,9.55,83.65
"Radko Gudas","20-21","FLA","D",52,104.87,8.38,12.88,13.57,14.34,13.36,0.99,10.83,13.61,92.03,19.44,123.86,26.25,156.83,1.64,10.64,-9.84,-78.42,-104.42,-130.58,-9,7.27,88.23
"Radko Gudas","21-22","FLA","D",77,160,18.28,20.08,18.21,18.06,16.88,4.93,22.04,37.26,148.32,43.61,195.9,53.07,240.74,3.79,18.66,-17.11,-111.06,-152.29,-187.67,-14.87,13.23,85.14
"Rasmus Andersson","19-20","CGY","D",69,51.5,21.69,19.58,17.05,16.19,14.8,1.18,4.26,12.44,51.08,13.7,66.67,15.72,81.37,1.02,5.87,-3.08,-38.64,-52.97,-65.65,-4.85,9.49,91.66
"Rasmus Andersson","20-21","CGY","D",56,45.45,0,12.57,19.4,17,16.28,0,3.11,4.23,29.43,9.92,41.21,10.76,52.54,0.7,3.6,-3.11,-25.2,-31.29,-41.78,-2.9,0,89.43
"Rasmus Andersson","21-22","CGY","D",81,152.63,29.66,25.57,26.13,23.29,27.14,5.54,13.14,33.68,98.05,43.83,123.9,50.41,166.01,4.13,11.09,-7.6,-64.37,-80.07,-115.6,-6.96,16.45,86.6
"Rasmus Asplund","19-20","BUF","C",29,52.02,11.17,23.11,18.96,17.71,17.16,0.87,6.92,13.75,45.74,16.56,70.79,17.56,81.62,1.15,5.55,-6.05,-31.99,-54.23,-64.06,-4.4,6.33,84.87
"Rasmus Asplund","20-21","BUF","C",28,21.35,0,9.08,7.61,10.7,6.31,0,3.11,2.07,20.72,2.07,25.12,3.87,32.29,0.14,2.08,-3.11,-18.65,-23.05,-28.42,-1.94,0,84.99
"Rasmus Asplund","21-22","BUF","C",78,59.52,9.83,15.44,15.66,12.87,9.05,1.08,9.91,9.75,53.41,13.91,74.94,14.85,100.57,0.77,7.74,-8.83,-43.66,-61.03,-85.72,-6.97,11.08,81.45
"Rasmus Dahlin","21-22","BUF","D",78,71.72,25.51,24.48,20.23,19.73,16.19,5.26,15.36,19.62,60.54,22.62,89.18,26.7,108.6,1.57,8.13,-10.1,-40.92,-66.56,-81.9,-6.56,26.81,74.63
"Rasmus Kupari","21-22","L.A","C",57,32.85,32.01,23.71,21.92,16.66,15.42,1.94,4.12,8.33,26.8,10.62,37.82,10.63,53.16,0.74,4.06,-2.18,-18.47,-27.2,-42.53,-3.32,23.29,84.63
"Rasmus Ristolainen","19-20","BUF","D",68,154.72,3.27,17.12,12.98,11.49,9.24,0.87,25.76,30.2,146.23,32.23,216.12,34.4,265.12,1.9,18.66,-24.89,-116.03,-183.89,-230.72,-16.76,2.88,82.38
"Rasmus Ristolainen","20-21","BUF","D",48,110.17,12.64,9.93,7.83,7.08,2.77,2.19,15.13,14.63,132.69,15.58,183.52,17.65,231.71,0.48,16.86,-12.94,-118.06,-167.94,-214.06,-16.38,14.97,88.6
"Rasmus Ristolainen","21-22","PHI","D",63,122.1,9.13,18.47,18.58,15.51,14.61,1.8,17.92,29.04,128.18,36.92,161.74,39.01,212.57,2.74,16.01,-16.12,-99.14,-124.82,-173.56,-13.27,6.2,86.02
"Reese Johnson","21-22","CHI","C",36,43.7,0,9.84,10.82,8.97,16.04,0,1.93,4.02,36.82,6.21,51.16,7.44,75.46,0.85,4.45,-1.93,-32.8,-44.95,-68.02,-3.6,0,94.76
"Reilly Smith","19-20","VGK","R",68,131.98,20.86,21.4,20.13,15.12,16.53,4.25,16.12,27.77,102,36.71,145.69,37.54,210.82,2.43,12.27,-11.87,-74.23,-108.98,-173.28,-9.84,15.3,84.2
"Reilly Smith","20-21","VGK","R",51,87.9,12.48,17.48,16.88,13.74,8.06,0.99,6.94,15.61,73.7,19.43,95.67,22.99,144.38,0.92,10.5,-5.95,-58.09,-76.24,-121.39,-9.58,6.34,90.58
"Reilly Smith","21-22","VGK","R",55,97.08,30.13,21.4,17.88,13.34,13.14,4.42,10.25,20.27,74.45,23.61,108.46,25.72,167.06,1.65,10.91,-5.83,-54.18,-84.85,-141.34,-9.26,21.81,86.23
"Rem Pitlick","21-22","MTL","C",46,47.62,0,11.24,11.72,10.91,11.32,0,5.79,7.07,55.81,11.35,85.47,13.19,107.69,1.08,8.46,-5.79,-48.74,-74.12,-94.5,-7.38,0,89.63
"Richard Panik","19-20","WSH","R",58,35.17,0,22.23,23.18,20.96,14.08,0,2.01,5.51,19.28,6.74,22.34,8.93,33.67,0.3,1.83,-2.01,-13.77,-15.6,-24.74,-1.53,0,89.57
"Rickard Rakell","19-20","ANA","R",64,42.28,37.55,26.61,28.14,28.12,24.28,3,4.99,14.59,40.23,20.23,51.65,23.45,59.95,1.52,4.74,-1.99,-25.64,-31.42,-36.5,-3.22,20.56,87.6
"Riley Nash","19-20","CBJ","C",59,68.8,15.13,20.92,16.83,15.07,15.39,1.08,6.06,13.11,49.55,15.28,75.52,17.06,96.15,1.29,7.09,-4.98,-36.44,-60.24,-79.09,-5.8,8.24,87.77
"Riley Nash","20-21","CBJ","C",37,39.32,0,35.72,28.48,24.38,23.66,0,5.08,15.79,28.41,15.79,39.66,17.73,55,0.93,3,-5.08,-12.62,-23.87,-37.27,-2.07,0,82.12
"Riley Nash","21-22","ARI","C",22,41.17,23.14,9.72,8.53,7.59,10.76,2.08,6.91,6.78,62.94,7.63,81.82,8.46,102.95,0.89,7.38,-4.83,-56.16,-74.19,-94.49,-6.49,30.68,89.02
"Riley Sheahan","19-20","EDM","C",64,154,11.51,14.41,12.01,9.58,5.91,1.8,13.84,26.89,159.67,29.95,219.46,32.11,303.17,1.17,18.62,-12.04,-132.78,-189.51,-271.06,-17.45,6.69,91.33
"Riley Sheahan","20-21","BUF","C",52,123.23,9.66,11.97,9.36,9.19,4.4,2,18.71,19.92,146.53,21.16,205.01,24.8,245.08,0.82,17.82,-16.71,-126.61,-183.85,-220.28,-17,10.04,87.23
"Riley Sheahan","21-22","SEA","C",66,144.18,12.09,14.69,12.83,11.44,10.24,3.19,23.19,24.67,143.27,28.47,193.51,33.1,256.11,2.35,20.6,-20,-118.6,-165.04,-223.01,-18.25,12.93,83.81
"Riley Stillman","19-20","FLA","D",33,79.05,0,17.26,15.21,11.38,7.42,0,8.87,17.18,82.36,20.26,112.94,20.29,158.02,0.89,11.11,-8.87,-65.18,-92.68,-137.73,-10.22,0,89.23
"Riley Stillman","21-22","CHI","D",51,57.35,0,14.52,11.13,9.53,5.82,0,5.9,9.23,54.34,10.16,81.13,11.22,106.56,0.53,8.58,-5.9,-45.11,-70.97,-95.34,-8.05,0,89.14
"Robert Bortuzzo","19-20","STL","D",41,102.13,0,11.14,10.29,7.67,4.19,0,15.23,13.25,105.7,16.41,143.04,16.39,197.3,0.63,14.42,-15.23,-92.45,-126.63,-180.91,-13.79,0,85.59
"Robert Bortuzzo","20-21","STL","D",39,64.97,0,9.8,9.02,7.9,5.75,0,9.76,6.88,63.3,9.16,92.42,9.16,106.75,0.59,9.67,-9.76,-56.42,-83.26,-97.59,-9.08,0,84.58
"Robert Bortuzzo","21-22","STL","D",71,153.43,9.41,23.25,18.08,15.31,10.64,2.01,19.36,34.41,113.56,37.41,169.54,43.13,238.62,2.09,17.56,-17.35,-79.15,-132.13,-195.49,-15.47,5.84,82.95
"Robert Hagg","19-20","PHI","D",48,53.73,20.19,24.59,19.11,15.18,9.45,1.08,4.27,10.58,32.44,11.53,48.79,12.37,69.11,0.53,5.08,-3.19,-21.86,-37.26,-56.74,-4.55,10.21,86.84
"Robert Hagg","20-21","PHI","D",34,57.72,0,12.32,12.5,10.01,6.25,0,10.74,8.18,58.19,11.02,77.11,11.03,99.21,0.54,8.1,-10.74,-50.01,-66.09,-88.18,-7.56,0,81.54
"Robert Hagg","21-22","BUF","D",47,114,0,12.26,12.28,10.89,6.56,0,12.09,16.5,118.13,21.96,156.91,24.29,198.8,1,14.25,-12.09,-101.63,-134.95,-174.51,-13.25,0,89.77
"Robert Thomas","21-22","STL","C",69,113.05,15.38,24.26,20.73,18.4,20.26,2.01,11.06,26.29,82.08,30.13,115.22,34.77,154.16,2.96,11.65,-9.05,-55.79,-85.09,-119.39,-8.69,7.65,86.53
"Roman Josi","19-20","NSH","D",68,138.45,9.38,16.83,14.67,13.6,10.66,2,19.32,23.2,114.62,27.58,160.47,32.63,207.26,1.82,15.26,-17.32,-91.42,-132.89,-174.63,-13.44,8.62,83.14
"Roman Josi","20-21","NSH","D",47,26.23,9.46,18.55,13.12,12.42,11.27,0.99,9.48,6.29,27.62,6.28,41.6,7.24,51.06,0.48,3.78,-8.49,-21.33,-35.32,-43.82,-3.3,15.74,65.68
"Roman Josi","21-22","NSH","D",79,56.6,0,21.49,20.12,18.82,9.55,0,6.89,17.17,62.74,22.21,88.17,25.03,107.94,0.92,8.71,-6.89,-45.57,-65.96,-82.91,-7.79,0,89.02
"Roman Polak","19-20","DAL","D",41,115.25,14.19,7.02,8.59,6.4,3.17,1.87,11.31,9.5,125.75,15.24,162.18,16.27,237.84,0.51,15.59,-9.44,-116.25,-146.94,-221.57,-15.08,19.68,91.01
"Ron Hainsey","19-20","OTT","D",63,203.95,15.09,16.28,14.81,13.4,11.79,5.61,31.56,41.53,213.62,51.53,296.45,56.63,366.03,3.67,27.45,-25.95,-172.09,-244.92,-309.4,-23.78,13.51,85.23
"Roope Hintz","19-20","DAL","L",59,20.07,63.47,31.2,32.47,31.56,43.65,2.05,1.18,7.08,15.61,9.42,19.59,10.47,22.7,1.41,1.82,0.87,-8.53,-10.17,-12.23,-0.41,28.95,92.44
"Roope Hintz","20-21","DAL","L",40,50.6,14.21,12.94,12.1,10.17,11.95,1.01,6.1,6.62,44.53,9.56,69.47,11.57,102.23,0.89,6.56,-5.09,-37.91,-59.91,-90.66,-5.67,15.26,86.3
"Roope Hintz","21-22","DAL","C/L",77,92.92,35.51,18.17,19.34,17.57,18.61,4.85,8.81,16.4,73.85,23.73,98.94,26.62,124.91,1.72,7.52,-3.96,-57.45,-75.21,-98.29,-5.8,29.57,88.07
"Rudolfs Balcers","21-22","S.J","L",59,69.52,10.25,31.82,23.51,20.48,12.46,0.93,8.14,21.56,46.2,22.45,73.06,23.33,90.6,1.04,7.31,-7.21,-24.64,-50.61,-67.27,-6.27,4.31,82.38
"Ryan Carpenter","19-20","CHI","C",67,166.55,14.7,15.18,12.92,10.92,8.96,3.09,17.93,27.8,155.34,30.28,204.07,33.49,273.23,1.85,18.79,-14.84,-127.54,-173.79,-239.74,-16.94,11.12,88.46
"Ryan Carpenter","20-21","CHI","C",38,86.63,7.09,18.07,17.65,14.11,16.88,0.93,12.18,18.84,85.43,22.38,104.43,22.43,136.54,1.75,8.62,-11.25,-66.59,-82.05,-114.11,-6.87,4.94,85.74
"Ryan Carpenter","21-22","CHI","C",57,127.83,0,11.44,10.5,8.24,8.68,0,21.69,17.72,137.17,21.6,184.17,22.44,250.04,1.64,17.25,-21.69,-119.45,-162.57,-227.6,-15.61,0,84.19
"Ryan Ellis","19-20","NSH","D",48,116.48,0,20.2,18.29,14.99,11.62,0,15.77,24.26,95.86,29.82,133.23,31.96,181.23,1.59,12.09,-15.77,-71.6,-103.41,-149.27,-10.5,0,83.55
"Ryan Ellis","20-21","NSH","D",34,87.98,11.06,11.46,8.67,7.23,6.69,1.01,8.12,9.44,72.94,9.44,99.4,10.54,135.18,0.67,9.34,-7.11,-63.5,-89.96,-124.64,-8.67,10.7,88.87
"Ryan Getzlaf","19-20","ANA","C",68,47.4,0,11.37,9.68,7.93,3.85,0,11.22,7.09,55.24,7.1,66.22,7.12,82.62,0.28,7,-11.22,-48.15,-59.12,-75.5,-6.72,0,79.69
"Ryan Getzlaf","20-21","ANA","C",48,26.07,0,15.7,14.26,12.45,10.16,0,4.75,6.23,33.46,7.34,44.15,7.32,51.49,0.57,5.04,-4.75,-27.23,-36.81,-44.17,-4.47,0,85.8
"Ryan Getzlaf","21-22","ANA","C",53,37.6,14.27,11.65,9.9,8.24,8.93,0.99,5.95,7.11,53.94,7.12,64.79,7.15,79.62,0.62,6.32,-4.96,-46.83,-57.67,-72.47,-5.7,13.92,88.97
"Ryan Graves","19-20","COL","D",69,190.15,21.67,14.69,11.84,9.66,6.39,5.41,19.56,30.35,176.2,32.5,241.9,36.66,342.83,1.73,25.33,-14.15,-145.85,-209.4,-306.17,-23.6,17.83,88.9
"Ryan Graves","20-21","COL","D",54,177.35,0,17.11,14.2,10.87,6.24,0,18.53,33.22,160.94,36.34,219.56,36.53,299.67,1.23,18.47,-18.53,-127.72,-183.22,-263.14,-17.24,0,88.49
"Ryan Graves","21-22","N.J","D",72,179.18,7.93,14.18,13.66,14.15,7.87,2.07,24.04,26.43,159.98,34.6,218.77,43.7,265.03,2,23.4,-21.97,-133.55,-184.17,-221.33,-21.4,7.83,84.97
"Ryan Hartman","19-20","MIN","R",69,73.2,0,21.56,17.12,16.39,11.04,0,9.93,13.92,50.65,13.93,67.42,18.04,92,0.71,5.72,-9.93,-36.73,-53.49,-73.96,-5.01,0,80.39
