"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Anthony Mantha","20-21","DET/WSH","R",56,134.25,75.79,76.85,80.45,82.24,86.36,9.33,2.98,111.39,33.56,151.37,36.79,194.42,41.98,13.36,2.11,6.35,77.83,114.58,152.44,11.25,8.38,91.12
"Anthony Mantha","21-22","WSH","R",36,69.03,64.64,79.21,82.85,84.73,83.84,6.16,3.37,54.2,14.23,77.95,16.14,102.11,18.4,7.11,1.37,2.79,39.97,61.81,83.71,5.74,11.37,76.32
"Antoine Roussel","19-20","VAN","L",40,53.72,100,78.73,82.53,83.28,86.63,8.33,0,45.72,12.35,67.36,14.26,90.81,18.23,5.7,0.88,8.33,33.37,53.1,72.58,4.82,18.22,100
"Anton Lundell","21-22","FLA","C",65,43.52,86.81,85.03,83.55,85.81,84.54,7.11,1.08,35.74,6.29,46.93,9.24,61.46,10.16,4.43,0.81,6.03,29.45,37.69,51.3,3.62,19.89,82.83
"Anton Stralman","20-21","FLA","D",38,27.12,100,69.63,75.67,78.04,85.84,2.08,0,22.12,9.65,30.01,9.65,38.13,10.73,2.91,0.48,2.08,12.47,20.36,27.4,2.43,9.4,100
"Anze Kopitar","19-20","L.A","C",68,199.8,100,84.54,86.85,89.2,90.78,24.18,0,202.44,37.02,278.66,42.2,356.95,43.22,24.31,2.47,24.18,165.42,236.46,313.73,21.84,11.94,100
"Anze Kopitar","20-21","L.A","C",56,176.73,96.41,81.37,85.46,89.07,91.57,26.61,0.99,169.91,38.91,239.51,40.74,333.21,40.9,23.24,2.14,25.62,131,198.77,292.31,21.1,15.66,97.46
"Anze Kopitar","21-22","L.A","C",81,265.98,82.34,84.09,87.24,89.42,87.25,27.74,5.95,261.73,49.53,365.12,53.4,493.89,58.43,32.92,4.81,21.79,212.2,311.72,435.46,28.11,10.6,87.99
"Artem Anisimov","19-20","OTT","C",48,77.32,73.81,80.96,84.32,86.73,87.28,6.68,2.37,53.55,12.59,78.36,14.57,109.06,16.68,7,1.02,4.31,40.96,63.79,92.38,5.98,12.47,81.18
"Artem Anisimov","20-21","OTT","C",19,35.35,75.25,78.52,80.13,83.89,85.42,3.01,0.99,27.56,7.54,34.68,8.6,45.1,8.66,2.52,0.43,2.02,20.02,26.08,36.44,2.09,10.92,86.87
"Artem Zub","21-22","OTT","D",80,21.37,0,83.18,80.31,81.71,78.8,0,0,13.5,2.73,23.01,5.64,29.93,6.7,1.71,0.46,0,10.77,17.37,23.23,1.25,0,100
"Artemi Panarin","19-20","NYR","C",68,249.75,89.39,84.38,86.89,88.63,90.9,36.3,4.31,247.23,45.77,349.32,52.72,450.6,57.83,33.78,3.38,31.99,201.46,296.6,392.77,30.4,14.68,90.58
"Artemi Panarin","20-21","NYR","C",40,161.33,96.29,90.62,91.91,92.3,96.78,26.25,1.01,178.91,18.52,266.82,23.47,346.08,28.89,27.67,0.92,25.24,160.39,243.35,317.19,26.75,14.67,94.55
"Artemi Panarin","21-22","NYR","C/L",74,222.85,97.96,86.86,87.45,87.98,92.84,44.58,0.93,245.22,37.1,353.29,50.69,440.09,60.11,36.15,2.79,43.65,208.12,302.6,379.98,33.36,18.18,97.49
"Arthur Kaliyev","21-22","L.A","R",80,154.37,74.18,82.05,83.96,86.35,85.28,13.82,4.81,154.6,33.82,204.44,39.05,260.77,41.23,18.65,3.22,9.01,120.78,165.39,219.54,15.43,8.94,85.78
"Artturi Lehkonen","21-22","COL/MTL","L",73,75.15,100,81.38,82.35,85.39,84.62,7.65,0,53.2,12.17,76.37,16.37,103.05,17.63,7.81,1.42,7.65,41.03,60,85.42,6.39,14.38,100
"Auston Matthews","19-20","TOR","C",67,220.1,89.02,80.85,82.24,84.63,87.34,33.63,4.15,212.44,50.32,296.19,63.97,373.72,67.86,28.16,4.08,29.48,162.12,232.22,305.86,24.08,15.83,91.75
"Auston Matthews","20-21","TOR","C",51,163.4,87.76,82.87,84.61,86.65,89.77,20.15,2.81,172.72,35.71,234.12,42.58,305.71,47.11,24.23,2.76,17.34,137.01,191.54,258.6,21.47,11.67,92.13
"Auston Matthews","21-22","TOR","C",71,224.92,94.1,84.1,86.52,87.55,92.14,43.69,2.74,262.74,49.69,376.49,58.68,462.87,65.83,38.67,3.3,40.95,213.05,317.81,397.04,35.37,16.63,94.49
"Barclay Goodrow","19-20","S.J/T.B","C",69,46.55,74.97,78.32,81.73,83.88,76.86,5.99,2,34.28,9.49,46.22,10.33,67.32,12.94,4.75,1.43,3.99,24.79,35.89,54.38,3.32,17.47,78.93
"Barclay Goodrow","21-22","NYR","C",78,46.07,50.5,77.93,80.35,83.04,81.88,1.01,0.99,41.25,11.68,56.22,13.75,72.79,14.87,5.15,1.14,0.02,29.57,42.47,57.92,4.01,2.45,91.52
"Barrett Hayton","20-21","ARI","C",14,31.52,100,89.27,86.15,89.94,86.76,3.13,0,18.13,2.18,26.57,4.27,38.08,4.26,1.9,0.29,3.13,15.95,22.3,33.82,1.61,17.26,100
"Barrett Hayton","21-22","ARI","C",56,90.57,89.14,81.47,83.72,82.79,88.32,8.13,0.99,68.58,15.6,97.38,18.93,117.45,24.41,8.92,1.18,7.14,52.98,78.45,93.04,7.74,11.85,93.65
"Ben Chiarot","21-22","FLA/MTL","D",74,72.53,100,79.14,81.01,80.63,84.46,3.96,0,48.53,12.79,63.45,14.87,81.21,19.51,6.14,1.13,3.96,35.74,48.58,61.7,5.01,8.16,100
"Blake Coleman","19-20","N.J/T.B","C",66,28.13,83.47,76.69,79.12,77.88,81.25,5.1,1.01,30.24,9.19,38.96,10.28,48.38,13.74,4.03,0.93,4.09,21.05,28.68,34.64,3.1,16.87,89.01
"Blake Coleman","20-21","T.B","C",54,20.45,100,84.67,87.61,83.81,98.1,2.18,0,10.94,1.98,13.86,1.96,15.84,3.06,1.03,0.02,2.18,8.96,11.9,12.78,1.01,19.93,100
"Blake Coleman","21-22","CGY","C",77,24.98,0,82.81,84.12,84.44,93.07,0,0,26.59,5.52,35.07,6.62,45.64,8.41,4.43,0.33,0,21.07,28.45,37.23,4.1,0,100
"Blake Lizotte","19-20","L.A","C",63,66.62,100,82.67,79.63,81.93,79.23,5.13,0,55.7,11.68,74.86,19.15,96.01,21.18,6.79,1.78,5.13,44.02,55.71,74.83,5.01,9.21,100
"Blake Wheeler","19-20","WPG","R",67,223.82,94.35,82.76,86.33,87.73,89.64,35.39,2.12,243.32,50.7,337.74,53.49,411.56,57.56,30.36,3.51,33.27,192.62,284.25,354,26.85,14.54,95.82
"Blake Wheeler","20-21","WPG","R",50,148.4,90.86,82.06,83.75,84.84,84.57,17.9,1.8,129.67,28.34,181.24,35.17,244.01,43.61,16.17,2.95,16.1,101.33,146.07,200.4,13.22,13.8,93.65
"Blake Wheeler","21-22","WPG","R",60,197.42,82.22,77.45,81.08,83.13,86.92,27.23,5.89,181.75,52.92,256.64,59.89,318.97,64.71,25.31,3.81,21.34,128.83,196.75,254.26,21.5,14.98,88.87
"Bo Horvat","19-20","VAN","C",68,252.37,92.61,85.86,88.28,89.87,88.34,35.19,2.81,233.55,38.46,322.87,42.87,435.32,49.05,28.27,3.73,32.38,195.09,280,386.27,24.54,15.07,92.69
"Bo Horvat","20-21","VAN","C",56,190.9,90.76,84.91,87.95,90.42,85.04,21.12,2.15,152.77,27.15,237.77,32.58,337.74,35.8,21.72,3.82,18.97,125.62,205.19,301.94,17.9,13.82,92.08
"Bo Horvat","21-22","VAN","C",69,217.13,97.58,83.08,86.12,88.6,91.08,43.46,1.08,222.99,45.41,307.97,49.62,412.17,53.04,29.93,2.93,42.38,177.58,258.35,359.13,27,19.49,97.62
"Bobby Brink","21-22","PHI","R",10,27.62,100,71.8,73.3,80.9,89.34,1.15,0,21.62,8.49,28.28,10.3,43.53,10.28,3.27,0.39,1.15,13.13,17.98,33.25,2.88,5.32,100
"Bobby Ryan","19-20","OTT","R",23,59.27,63.91,70.25,75.08,80.92,88.24,2.09,1.18,37.83,16.02,54.63,18.13,81.53,19.23,5.63,0.75,0.91,21.81,36.5,62.3,4.88,5.52,92.63
"Bobby Ryan","20-21","DET","R",32,89.68,84.21,81.09,84.42,87.31,85.89,4.96,0.93,79.35,18.51,111.98,20.66,142.38,20.7,9.8,1.61,4.03,60.84,91.32,121.68,8.19,6.25,94.98
"Boone Jenner","19-20","CBJ","C",70,120.2,92.12,83.32,83.12,84.66,84.9,12.63,1.08,106.91,21.41,132.93,26.99,172.52,31.25,10.68,1.9,11.55,85.5,105.94,141.27,8.78,11.81,94.96
"Boone Jenner","20-21","CBJ","C",38,54.1,81.87,69.6,74.74,73.96,74.04,4.47,0.99,34.69,15.15,50.72,17.14,59.58,20.98,3.85,1.35,3.48,19.54,33.58,38.6,2.5,12.89,93.47
"Boone Jenner","21-22","CBJ","C",55,172.62,85.7,80.44,83.8,85.59,85.24,21.64,3.61,151.59,36.87,217.69,42.09,290.81,48.95,19.35,3.35,18.03,114.72,175.6,241.86,16,14.28,90.21
"Bowen Byram","21-22","COL","D",30,29.42,100,79.34,77.84,83.02,88.4,0.88,0,19.47,5.07,27.3,7.77,38.04,7.78,2.21,0.29,0.88,14.4,19.53,30.26,1.92,4.52,100
"Brad Hunt","19-20","MIN","D",58,134.68,93.72,85.71,87.4,88.86,90.66,13.89,0.93,109.85,18.31,148.47,21.4,195.79,24.55,11.65,1.2,12.96,91.54,127.07,171.24,10.45,12.64,94.92
"Brad Hunt","21-22","VAN","D",50,53.28,80.78,78.21,78.69,77.92,84.94,4.16,0.99,40.88,11.39,49.86,13.5,65.77,18.64,4.57,0.81,3.17,29.49,36.36,47.13,3.76,10.18,91.31
"Brad Marchand","19-20","BOS","C",70,257.68,89.17,81.68,83.71,85.66,87.7,43.49,5.28,270.5,60.69,375.24,73.01,473.21,79.19,35.92,5.04,38.21,209.81,302.23,394.02,30.88,16.08,91.3
"Brad Marchand","20-21","BOS","C",52,168.12,83.8,82.82,86.38,88.38,88.67,26.07,5.04,150.77,31.27,226.62,35.72,303.85,39.94,21.21,2.71,21.03,119.5,190.9,263.91,18.5,17.29,83.88
"Brad Marchand","21-22","BOS","C/L",70,241.02,89.77,79.76,82.94,84.77,85.12,38.42,4.38,245.57,62.3,355.15,73.06,447.61,80.41,34.03,5.95,34.04,183.27,282.09,367.2,28.08,15.65,92.97
"Brady Tkachuk","19-20","OTT","L",70,207.28,89.71,76.96,82.16,84.23,90.15,18.49,2.12,157.11,47.03,246.09,53.45,330.47,61.87,24.15,2.64,16.37,110.08,192.64,268.6,21.51,11.77,95.49
"Brady Tkachuk","20-21","OTT","L",56,182.07,80.94,82.62,81.88,83.78,87.58,15.08,3.55,150.87,31.74,197.72,43.76,246.1,47.66,20.38,2.89,11.53,119.13,153.96,198.44,17.49,10,88.82
"Brady Tkachuk","21-22","OTT","L",78,250.97,94.87,84.64,86.71,87.03,91.76,37.19,2.01,247.98,45.01,344.55,52.81,437.97,65.26,40.54,3.64,35.18,202.97,291.74,372.71,36.9,15,95.53
"Brandon Hagel","20-21","CHI","L",52,29.83,100,88.35,82.32,85.67,77.08,3.79,0,33.6,4.43,35.3,7.58,45.38,7.59,3.43,1.02,3.79,29.17,27.72,37.79,2.41,11.28,100
"Brandon Hagel","21-22","CHI/T.B","L",77,111.72,95.25,78.35,78.19,80.48,83.13,18.65,0.93,96.26,26.6,114.54,31.95,145.92,35.39,10.84,2.2,17.72,69.66,82.59,110.53,8.64,19.37,96.5
"Brandon Montour","19-20","BUF","D",54,34.72,42.86,70.69,72.06,77.65,75.16,2.19,2.92,21.75,9.02,28.6,11.09,38.71,11.14,2.36,0.78,-0.73,12.73,17.51,27.57,1.58,10.07,67.63
"Brandon Montour","20-21","BUF/FLA","D",48,28.35,61.44,72.7,78.87,77.32,78.75,1.88,1.18,15.23,5.72,25.49,6.83,30.17,8.85,1.89,0.51,0.7,9.51,18.66,21.32,1.38,12.34,79.37
"Brandon Montour","21-22","FLA","D",81,111.37,86.59,83.07,84.42,87.39,87.08,12.98,2.01,93.11,18.97,123.68,22.82,176.38,25.44,12.33,1.83,10.97,74.14,100.86,150.94,10.5,13.94,89.4
"Brandon Pirri","19-20","VGK","C",16,28.03,0,93.2,91.81,92.36,91.19,0,1.18,42.78,3.12,48.68,4.34,65.73,5.44,5.28,0.51,-1.18,39.66,44.34,60.29,4.77,0,62.18
"Brandon Saad","19-20","CHI","L",57,70.27,100,82.56,81.1,86.03,85.2,3.08,0,42.42,8.96,57.81,13.47,83.39,13.54,5.18,0.9,3.08,33.46,44.34,69.85,4.28,7.26,100
"Brandon Saad","20-21","COL","L",44,73.55,100,85.81,86.89,89.26,90.37,7.28,0,45.95,7.6,63.7,9.61,96.44,11.6,5.16,0.55,7.28,38.35,54.09,84.84,4.61,15.84,100
"Brandon Saad","21-22","STL","L",78,129.15,86.3,84.66,84.71,86.9,89.82,25.2,4,135.76,24.59,168.55,30.43,214.37,32.33,18.96,2.15,21.2,111.17,138.12,182.04,16.81,18.56,83.73
"Brandon Sutter","19-20","VAN","C",43,37.25,100,78.05,83.39,85.98,84.21,3.8,0,22.55,6.34,31.67,6.31,45.68,7.45,2.56,0.48,3.8,16.21,25.36,38.23,2.08,16.85,100
"Brayden Point","19-20","T.B","C",65,214.82,87.65,79.87,82.35,83.92,86.54,29.31,4.13,201.4,50.77,297.75,63.83,384.79,73.73,25.52,3.97,25.18,150.63,233.92,311.06,21.55,14.55,91.87
"Brayden Point","20-21","T.B","C",55,183.78,93.53,85.31,88.11,89.16,89.51,31.49,2.18,178.16,30.67,244.47,32.98,311.72,37.88,23.21,2.72,29.31,147.49,211.49,273.84,20.49,17.68,92.89
"Brayden Point","21-22","T.B","C",66,235.08,92.51,84.37,86.26,87.16,90.18,37.77,3.06,249.35,46.21,345.65,55.04,424.74,62.58,35.26,3.84,34.71,203.14,290.61,362.16,31.42,15.15,93.38
"Brayden Schenn","19-20","STL","C",70,203.08,92.06,79.95,83.28,86.15,83.01,37.08,3.2,202.65,50.83,275.5,55.32,362.14,58.23,26,5.32,33.88,151.82,220.18,303.91,20.68,18.3,93.7
"Brayden Schenn","20-21","STL","C",55,137.98,94.36,91.93,89.27,90.01,89.47,16.56,0.99,144.76,12.7,193.18,23.21,256.38,28.44,16.91,1.99,15.57,132.06,169.97,227.94,14.92,11.44,92.2
"Brayden Schenn","21-22","STL","C",62,148.32,100,85.72,87.07,87.97,91.14,25.89,0,159.31,26.54,211.18,31.35,264.39,36.16,20.38,1.98,25.89,132.77,179.83,228.23,18.4,16.25,100
"Brendan Gallagher","19-20","MTL","R",56,119.32,78.88,77.92,76.52,80.7,83.65,11.95,3.2,96.25,27.28,119.99,36.81,165.56,39.6,10.95,2.14,8.75,68.97,83.18,125.96,8.81,12.42,88.27
"Brendan Gallagher","20-21","MTL","R",34,67.78,89.59,89.96,92.17,91.01,92.81,9.29,1.08,61.67,6.88,81.2,6.9,102.39,10.11,7.62,0.59,8.21,54.79,74.3,92.28,7.03,15.06,84.3
"Brendan Gallagher","21-22","MTL","R",55,131.8,68.66,80.11,82.07,83.12,86.44,8.85,4.04,98.87,24.55,130.19,28.44,184.99,37.56,13.64,2.14,4.81,74.32,101.75,147.43,11.5,8.95,83.54
"Brendan Leipsic","19-20","WSH","L",60,26.37,65.71,64.79,74.01,77.89,66.86,2.07,1.08,18.97,10.31,32.04,11.25,39.63,11.25,2.34,1.16,0.99,8.66,20.79,28.38,1.18,10.91,89.52
"Brendan Lemieux","19-20","NYR","L",58,75.58,88.27,69.59,74.88,75.07,80.16,8.88,1.18,51.68,22.58,73.02,24.5,95.36,31.66,7.19,1.78,7.7,29.1,48.52,63.7,5.41,17.18,94.77
"Brendan Lemieux","20-21","L.A/NYR","L",48,24.83,0,56.32,62.41,71.16,71.17,0,1.01,9.27,7.19,16.55,9.97,24.58,9.96,1.58,0.64,-1.01,2.08,6.58,14.62,0.94,0,85.95
"Brendan Perlini","19-20","CHI/DET","L",38,48.88,60.45,71.12,74.47,78.13,82.69,2.95,1.93,31.54,12.81,43.87,15.04,57.89,16.2,4.73,0.99,1.02,18.73,28.83,41.69,3.74,9.35,84.93
"Brent Burns","19-20","S.J","D",69,185.85,81.15,82.42,83.71,85.48,86.66,18.81,4.37,183.5,39.14,244.65,47.62,326.9,55.51,23.45,3.61,14.44,144.36,197.03,271.39,19.84,10.25,88.83
"Brent Burns","20-21","S.J","D",53,145.3,86.17,81.89,85.07,85.49,88.92,12.09,1.94,126.09,27.89,170.52,29.93,221.11,37.54,17.09,2.13,10.15,98.2,140.59,183.57,14.96,9.59,93.04
"Brent Burns","21-22","S.J","D",78,216.2,81.74,81.57,82.7,83.9,89.92,27.12,6.06,205.42,46.41,282.76,59.16,369.21,70.84,26.66,2.99,21.06,159.01,223.6,298.37,23.67,13.2,86.94
"Brent Seabrook","19-20","CHI","D",32,22.93,100,90.56,88.69,90.96,87.57,2.07,0,20.71,2.16,26.51,3.38,34.23,3.4,3.03,0.43,2.07,18.55,23.13,30.83,2.6,10,100
"Brett Connolly","19-20","FLA","R",69,90.8,89.9,84.77,85.54,86.13,95.75,7.74,0.87,71.57,12.86,88.44,14.95,111.67,17.99,8.11,0.36,6.87,58.71,73.49,93.68,7.75,10.81,93.23
"Brett Connolly","20-21","CHI/FLA","R",31,25.83,100,83.75,85.44,89.75,90.16,2.05,0,20.25,3.93,28.75,4.9,42.75,4.88,2.29,0.25,2.05,16.32,23.85,37.87,2.04,10.12,100
"Brett Howden","19-20","NYR","C",69,20.38,100,65.2,62.07,65.49,77.25,4.46,0,12.91,6.89,12.93,7.9,20.91,11.02,1.46,0.43,4.46,6.02,5.03,9.89,1.03,34.55,100
"Brett Pesce","20-21","CAR","D",55,47.72,100,79.12,79.98,82.09,83.6,7.21,0,26.64,7.03,39.54,9.9,53.52,11.68,3.11,0.61,7.21,19.61,29.64,41.84,2.5,27.06,100
"Brett Pesce","21-22","CAR","D",70,31.97,100,70.66,70.29,75.57,85.09,3.11,0,23.1,9.59,29.32,12.39,38.14,12.33,2.34,0.41,3.11,13.51,16.93,25.81,1.93,13.46,100
"Brian Boyle","19-20","FLA","C",39,34.18,57.56,83.74,86.78,90.32,96.91,1.18,0.87,24.72,4.8,31.63,4.82,44.58,4.78,2.82,0.09,0.31,19.92,26.81,39.8,2.73,4.77,81.88
"Brock Boeser","19-20","VAN","R",56,233.18,91.35,85.32,87.9,89.63,88.12,29.68,2.81,221.63,38.13,309.02,42.54,405.66,46.93,27.36,3.69,26.87,183.5,266.48,358.73,23.67,13.39,92.63
"Brock Boeser","20-21","VAN","R",56,201.2,90.65,83.69,87.14,89.75,84.56,20.84,2.15,161.99,31.58,250.67,37,352.39,40.25,22.79,4.16,18.69,130.41,213.67,312.14,18.63,12.86,93.19
"Brock Boeser","21-22","VAN","R",70,210.28,87.77,81.78,84.55,87.56,88.88,36.6,5.1,208.74,46.5,282.57,51.65,393.85,55.97,26.7,3.34,31.5,162.24,230.92,337.88,23.36,17.53,89.03
"Brock Nelson","19-20","NYI","C",65,137.9,82.85,87.39,86.97,87.97,88.19,15.12,3.13,134.68,19.43,170.57,25.56,233.68,31.97,18.22,2.44,11.99,115.25,145.01,201.71,15.78,11.23,83.89
"Brock Nelson","20-21","NYI","C",56,117.42,100,89.23,87.22,87.85,92.49,17.93,0,105.01,12.67,147.51,21.62,179.11,24.78,16.02,1.3,17.93,92.34,125.89,154.33,14.72,17.07,100
"Brock Nelson","21-22","NYI","C",71,159.02,88.66,84.4,86.07,86.96,87.31,23.14,2.96,161.12,29.78,220.82,35.75,272.84,40.93,22.16,3.22,20.18,131.34,185.07,231.91,18.94,14.36,90.06
"Bryan Rust","19-20","PIT","R",54,151.58,93.84,85.35,85.96,87.45,91.69,26.35,1.73,146.66,25.18,202.63,33.09,275.24,39.5,20.97,1.9,24.62,121.48,169.54,235.74,19.07,17.97,93.13
"Bryan Rust","20-21","PIT","R",55,154.18,91,82.75,84.18,86.85,86.53,28.42,2.81,161.74,33.71,209.88,39.44,274.6,41.58,21.71,3.38,25.61,128.03,170.44,233.02,18.33,17.57,91.66
"Bryan Rust","21-22","PIT","R",60,202.67,89.42,84.84,85.49,87.28,90.94,32.72,3.87,216.39,38.66,295.54,50.15,384.82,56.08,34.42,3.43,28.85,177.73,245.39,328.74,30.99,15.12,89.99
"Cale Makar","19-20","COL","D",57,210.18,90.23,84.21,86.69,89.13,91.68,27.62,2.99,192.55,36.1,277.26,42.56,372.45,45.44,25.56,2.32,24.63,156.45,234.7,327.01,23.24,14.34,91.72
"Cale Makar","20-21","COL","D",44,184.18,96.84,91.3,92.18,92.97,94.71,30.96,1.01,237.77,22.66,311.35,26.4,390.28,29.51,33.3,1.86,29.95,215.11,284.95,360.77,31.44,13.02,95.54
"Cale Makar","21-22","COL","D",76,291.5,96.14,89.98,90.7,90.37,92.9,51.12,2.05,346.64,38.6,480.6,49.29,599.32,63.87,48.54,3.71,49.07,308.04,431.31,535.45,44.83,14.75,94.69
"Calen Addison","21-22","MIN","D",14,22,100,78.17,80.79,81.31,91.69,1.08,0,22.09,6.17,30.54,7.26,35.23,8.1,2.98,0.27,1.08,15.92,23.28,27.13,2.71,4.89,100
"Calle Jarnkrok","19-20","NSH","C",63,112.32,79.19,88.21,88.62,89.58,87.47,11.15,2.93,112.7,15.06,147.5,18.95,198.94,23.15,12.7,1.82,8.22,97.64,128.55,175.79,10.88,9.89,80.54
"Calle Jarnkrok","20-21","NSH","C",47,79.25,100,79.98,85.05,87.35,88.18,7.8,0,54.02,13.52,81.74,14.37,106.78,15.47,6.49,0.87,7.8,40.5,67.37,91.31,5.62,14.44,100
"Calle Jarnkrok","21-22","CGY/SEA","C",64,124.48,83.57,83.96,85.81,86.96,90.79,10.43,2.05,107.54,20.54,161.51,26.71,206.38,30.95,13.41,1.36,8.38,87,134.8,175.43,12.05,9.7,90.02
"Cam Atkinson","19-20","CBJ","R",44,100.13,84.31,84.78,83.31,83.63,81.44,9.67,1.8,89.51,16.07,106.27,21.29,133.71,26.18,9.61,2.19,7.87,73.44,84.98,107.53,7.42,10.8,88.8
"Cam Atkinson","20-21","CBJ","R",51,115.93,100,82.41,84.4,86.24,83.41,12.28,0,101.57,21.68,133.65,24.7,163.1,26.03,10.91,2.17,12.28,79.89,108.95,137.07,8.74,12.09,100
"Cam Atkinson","21-22","PHI","R",71,192.17,76.07,82.3,84.34,85.78,89.58,10.49,3.3,164.32,35.34,226.43,42.05,295.95,49.06,21.58,2.51,7.19,128.98,184.38,246.89,19.07,6.38,90.66
"Cam Fowler","19-20","ANA","D",58,148.97,78.62,83.69,85.48,86.97,90.48,11.18,3.04,132.96,25.91,171.49,29.14,228.92,34.31,16.26,1.71,8.14,107.05,142.35,194.61,14.55,8.41,88.27
"Cam Fowler","20-21","ANA","D",55,97.1,82.32,83.92,85.13,87.13,92.06,4.61,0.99,77.57,14.86,114.52,20,153.84,22.72,10.78,0.93,3.62,62.71,94.52,131.12,9.85,5.94,93.34
"Cam Fowler","21-22","ANA","D",75,158.3,100,79.55,80.72,84.65,87.93,24.2,0,129.39,33.26,170.87,40.8,253.32,45.94,14.21,1.95,24.2,96.13,130.07,207.38,12.26,18.7,100
"Cam York","21-22","PHI","D",29,67.92,86.34,75.16,78.98,81.58,89.8,5.88,0.93,54.71,18.08,75.46,20.08,97.61,22.04,7.92,0.9,4.95,36.63,55.38,75.57,7.02,10.75,94.86
"Carl Grundstrom","20-21","L.A","R",47,42.93,100,74.63,76.6,79.8,91.01,3.02,0,32.3,10.98,39.24,11.99,47.76,12.09,4.15,0.41,3.02,21.32,27.25,35.67,3.74,9.35,100
"Carl Soderberg","19-20","ARI","C",68,146.83,94.89,82.16,82.51,85.25,84.1,18.75,1.01,105.96,23.01,145.86,30.91,188.96,32.7,11.21,2.12,17.74,82.95,114.95,156.26,9.09,17.7,95.61
"Carl Soderberg","20-21","CHI/COL","C",45,73.48,83.87,78.87,80.72,83.07,78.54,10.45,2.01,52.57,14.08,68.17,16.28,93.97,19.15,7.54,2.06,8.44,38.49,51.89,74.82,5.48,19.88,85.72
"Carson Soucy","21-22","SEA","D",61,45.33,100,87.76,84.05,86.69,87,4.82,0,46.37,6.47,55.96,10.62,75.22,11.55,5.42,0.81,4.82,39.9,45.34,63.67,4.61,10.39,100
"Carter Verhaeghe","20-21","FLA","C",43,57.48,100,69.16,76.01,80.52,89.8,2.95,0,40.33,17.98,60.4,19.06,78.76,19.06,5.72,0.65,2.95,22.35,41.34,59.7,5.07,7.31,100
"Carter Verhaeghe","21-22","FLA","C",78,88.03,75.41,78.57,79.29,82.81,84.78,5.92,1.93,60.95,16.62,81.57,21.3,116.25,24.13,8.19,1.47,3.99,44.33,60.27,92.12,6.72,9.71,88.39
"Casey Mittelstadt","19-20","BUF","C",31,54.5,77.86,75.71,76.69,79.59,85.39,3.27,0.93,39.99,12.83,52.18,15.86,65.28,16.74,4.15,0.71,2.34,27.16,36.32,48.54,3.44,8.18,92.75
"Casey Mittelstadt","20-21","BUF","C",40,87.73,91.67,81.06,80.5,83.09,83.15,10.9,0.99,71.88,16.79,90.32,21.88,112.66,22.92,8.93,1.81,9.91,55.09,68.44,89.74,7.12,15.16,94.1
"Casey Mittelstadt","21-22","BUF","C",40,100.52,92.2,73.86,79.55,83.49,74.87,11.71,0.99,67.64,23.94,104.82,26.94,136.55,27,8.67,2.91,10.72,43.7,77.88,109.55,5.76,17.31,95.86
"Chandler Stephenson","19-20","VGK/WSH","C",64,43.58,100,85.52,87.53,88.17,92.21,4.94,0,28.35,4.8,47.26,6.73,64.2,8.61,4.38,0.37,4.94,23.55,40.53,55.59,4.01,17.43,100
"Chandler Stephenson","20-21","VGK","C",51,106.63,92.7,89.53,90.27,89.81,93.41,12.83,1.01,108.41,12.68,141.14,15.22,174.57,19.8,12.04,0.85,11.82,95.73,125.92,154.77,11.19,11.83,92.03
"Chandler Stephenson","21-22","VGK","C",77,175.12,84.02,82.54,86.27,86.94,92.3,20.56,3.91,148.56,31.43,209.49,33.35,265.2,39.83,23.03,1.92,16.65,117.13,176.14,225.37,21.11,13.84,87.56
"Charlie Coyle","19-20","BOS","C",70,131.43,85.59,75.99,79.74,82.75,82.08,13.42,2.26,118.43,37.41,162.32,41.23,218.3,45.5,14.11,3.08,11.16,81.02,121.09,172.8,11.03,11.33,93.96
"Charlie Coyle","20-21","BOS","C",50,66.1,100,77.57,79.13,79.97,86.38,6.91,0,44.58,12.89,67.61,17.83,82.74,20.72,5.39,0.85,6.91,31.69,49.78,62.02,4.54,15.5,100
"Charlie Coyle","21-22","BOS","C",81,156.77,81.35,79.37,80.06,83.15,85.69,18.02,4.13,161.12,41.89,213.56,53.2,277.2,56.19,20.12,3.36,13.89,119.23,160.36,221.01,16.76,11.18,90.14
"Charlie McAvoy","19-20","BOS","D",67,90.95,88.49,78.93,83.38,85.2,81.46,8.3,1.08,76.4,20.4,116.03,23.13,152.45,26.49,9.62,2.19,7.22,56,92.9,125.96,7.43,10.86,94.71
"Charlie McAvoy","20-21","BOS","D",50,98.77,84.41,74.72,78.95,80.65,78.81,11.8,2.18,67.76,22.92,101.47,27.06,133.44,32.01,8.85,2.38,9.62,44.84,74.41,101.43,6.47,17.41,90.49
"Charlie McAvoy","21-22","BOS","D",77,244.4,88.95,78.96,82.13,83.55,84.69,35.26,4.38,253.4,67.54,362.05,78.77,447.44,88.07,34.25,6.19,30.88,185.86,283.28,359.37,28.06,13.91,93.51
"Chris Kreider","19-20","NYR","C",62,207.62,90.5,85.12,87.68,89.3,92.01,29.72,3.12,213.12,37.27,301.31,42.35,388.5,46.53,28.68,2.49,26.6,175.85,258.96,341.97,26.19,13.95,91.63
