"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Robert Hagg","21-22","BUF/FLA","D",64,887.8,40.18,46.08,46.66,46.47,46.72,2.09,3.12,29.48,34.5,40.31,46.07,52.04,59.95,2.24,2.56,-1.02,-5.02,-5.76,-7.92,-0.31,7.1,90.96
"Robert Thomas","19-20","STL","C",66,854.48,62.12,54.4,50.97,52.08,51.77,3.04,1.86,30.37,25.46,38.43,36.97,51.88,47.74,2.27,2.12,1.19,4.91,1.46,4.14,0.16,10.02,92.71
"Robert Thomas","20-21","STL","C",33,391.8,54.48,48.9,48.97,49.08,49.03,3.52,2.94,27.52,28.75,36.63,38.17,47.26,49.03,2.24,2.33,0.58,-1.23,-1.54,-1.77,-0.09,12.78,89.78
"Robert Thomas","21-22","STL","C",72,1044.87,56.75,49.31,49.62,50.03,50.88,4.29,3.27,32.39,33.31,43.91,44.57,55.57,55.5,2.92,2.82,1.02,-0.91,-0.66,0.07,0.1,13.23,90.19
"Robin Salo","21-22","NYI","D",21,313.78,38.26,42.4,41.42,42.75,39.97,1.48,2.39,21.39,29.06,29,41.02,41.47,55.53,1.9,2.85,-0.91,-7.67,-12.02,-14.06,-0.95,6.94,91.76
"Rocco Grimaldi","19-20","NSH","C",66,820.73,57.07,52.34,52.16,51.57,53.08,3.13,2.35,35.41,32.24,49.1,45.04,63.07,59.23,2.89,2.56,0.77,3.17,4.06,3.84,0.34,8.84,92.7
"Rocco Grimaldi","20-21","NSH","C",40,475.55,44.21,45.14,48.19,49,43.23,2.01,2.54,28.28,34.36,40.57,43.62,53.12,55.3,1.99,2.61,-0.53,-6.08,-3.05,-2.18,-0.62,7.11,92.62
"Rocco Grimaldi","21-22","NSH","C/R",7,64.05,50,59,55.45,56.37,56.5,0.95,0.95,46.44,32.27,56.03,45.02,71.91,55.65,3.18,2.44,0,14.17,11.01,16.25,0.73,2.04,97.07
"Roman Josi","19-20","NSH","D",69,1365.02,61.62,53.71,53.74,53.08,52.84,3.33,2.08,35.74,30.8,49.23,42.38,65.97,58.32,2.61,2.33,1.26,4.94,6.85,7.66,0.28,9.33,93.25
"Roman Josi","20-21","NSH","D",48,969.18,45.63,51.03,51.89,51.12,52.64,2.04,2.43,31.31,30.04,44.03,40.82,57.38,54.85,2.46,2.21,-0.39,1.26,3.21,2.52,0.25,6.52,91.9
"Roman Josi","21-22","NSH","D",80,1646.92,57.27,50.85,51.34,51.58,52.28,3.26,2.43,32.37,31.29,44.65,42.32,59.41,55.76,2.63,2.4,0.83,1.08,2.33,3.64,0.23,10.06,92.24
"Roman Polak","19-20","DAL","D",41,557.62,38.63,47.43,45.17,43.9,49.41,1.41,2.23,26.15,28.98,34.99,42.48,47.64,60.87,2.16,2.21,-0.83,-2.83,-7.49,-13.24,-0.05,5.38,92.29
"Ron Hainsey","19-20","OTT","D",64,1083.95,51.59,46.2,46.39,46.72,47.45,2.42,2.27,27.52,32.04,38.24,44.19,51.32,58.52,2.27,2.52,0.15,-4.52,-5.95,-7.2,-0.24,8.8,92.91
"Ronnie Attard","21-22","PHI","D",15,214.33,48.06,52.22,50.67,51.29,50.9,3.43,3.71,32.75,29.97,41.85,40.74,57.95,55.04,2.84,2.74,-0.28,2.79,1.11,2.92,0.1,10.47,87.63
"Roope Hintz","19-20","DAL","L",60,730.15,53.34,49.36,48.33,48.61,52.44,2.25,1.97,29.94,30.71,40.29,43.08,55.18,58.33,2.55,2.31,0.28,-0.77,-2.79,-3.15,0.24,7.5,93.6
"Roope Hintz","20-21","DAL","L",41,563.5,66.86,54.2,54.69,54.63,56.79,3.62,1.79,31.81,26.88,43.95,36.42,57.67,47.91,2.65,2.02,1.83,4.93,7.53,9.77,0.63,11.38,93.32
"Roope Hintz","21-22","DAL","C/L",80,1100.78,56.32,53.43,54.41,53.92,58.38,3.31,2.56,34.26,29.87,48.17,40.37,63.73,54.47,3.27,2.33,0.74,4.39,7.8,9.26,0.94,9.65,91.41
"Ross Colton","20-21","T.B","C",30,293.25,60.9,49.12,51.88,51.88,51.31,2.87,1.84,26.7,27.67,37.13,34.43,49.76,46.14,2.08,1.98,1.03,-0.96,2.69,3.61,0.11,10.74,93.34
"Ross Colton","21-22","T.B","C",79,882.15,53.69,53.03,53.12,52.96,54.29,2.72,2.35,32.01,28.35,44.59,39.35,57.94,51.47,2.75,2.31,0.37,3.66,5.24,6.47,0.43,8.51,91.71
"Ross Johnston","19-20","NYI","L",32,253.98,53.03,42.46,42.19,41.56,49.6,1.9,1.69,22.43,30.4,33.86,46.39,45.55,64.06,2.22,2.26,0.22,-7.97,-12.53,-18.51,-0.04,8.49,94.45
"Ross Johnston","20-21","NYI","L",12,104.62,21.24,40.27,42.15,40.81,48.89,0.61,2.25,21.67,32.14,31.63,43.41,43.95,63.76,1.51,1.58,-1.65,-10.47,-11.79,-19.81,-0.07,2.81,92.99
"Ross Johnston","21-22","NYI","L",32,326.68,43.44,44.33,42.78,41.42,37.82,1.66,2.16,22.6,28.39,29.93,40.04,38.82,54.89,1.59,2.61,-0.5,-5.79,-10.11,-16.08,-1.02,7.35,92.39
"Rudolfs Balcers","19-20","OTT","L",15,154.9,42.83,45.12,50.42,50.59,52.98,2.35,3.13,27.11,32.98,43.75,43.02,59.76,58.37,2.83,2.51,-0.79,-5.86,0.74,1.39,0.32,8.66,90.5
"Rudolfs Balcers","20-21","S.J","L",41,533.15,46.39,51.2,50.17,47.52,53.92,2.45,2.83,30.05,28.64,40.24,39.97,52.18,57.63,2.63,2.25,-0.38,1.41,0.27,-5.46,0.38,8.16,90.1
"Rudolfs Balcers","21-22","S.J","L",61,823.87,48,48.55,47.64,47.2,48.13,2.41,2.61,29.3,31.04,40.46,44.47,55.19,61.73,2.4,2.58,-0.2,-1.75,-4.01,-6.54,-0.19,8.22,91.6
"Ryan Carpenter","19-20","CHI","C",69,777.53,41.88,49.87,48.8,47.83,47.29,1.71,2.37,30.45,30.61,39.33,41.26,51.72,56.4,2.28,2.55,-0.66,-0.16,-1.93,-4.68,-0.26,5.61,92.26
"Ryan Carpenter","20-21","CHI","C",40,374.18,26.2,51.49,51.69,52.5,47.53,0.8,2.24,27.47,25.88,37.13,34.7,51.61,46.69,2.1,2.32,-1.44,1.59,2.43,4.91,-0.22,2.89,91.35
"Ryan Carpenter","21-22","CGY/CHI","C",67,682.87,39.3,45.43,47.82,48.22,46.46,1.41,2.18,23.99,28.81,34.89,38.08,48.84,52.44,1.95,2.25,-0.77,-4.83,-3.19,-3.6,-0.3,5.87,92.45
"Ryan Donato","19-20","MIN","C",62,608.63,55.88,51.26,51.43,51.15,54.58,2.96,2.34,30.54,29.04,43.14,40.75,56.9,54.34,2.38,1.98,0.62,1.5,2.39,2.56,0.4,9.7,91.94
"Ryan Donato","20-21","S.J","C",50,538.42,41.7,47.34,47.55,46.04,46.54,1.9,2.66,27.28,30.35,38.44,42.4,49.17,57.63,2.21,2.54,-0.76,-3.07,-3.96,-8.47,-0.33,6.97,91.24
"Ryan Donato","21-22","SEA","C",74,869.3,48.08,48.03,47.27,47.7,44.86,2.76,2.98,25.9,28.03,36,40.15,48.9,53.6,1.99,2.45,-0.22,-2.13,-4.15,-4.71,-0.46,10.65,89.37
"Ryan Dzingel","19-20","CAR","C",64,754.47,52.68,48.16,49.13,49.53,44.6,2.21,1.98,27.88,30.01,38.85,40.23,51.37,52.35,2.17,2.7,0.23,-2.13,-1.38,-0.98,-0.53,7.93,93.39
"Ryan Dzingel","20-21","CAR/OTT","C",40,432.21,42.84,48.77,47.87,49.63,50.81,1.52,2.02,26.45,27.79,36.55,39.8,51.72,52.49,2.04,1.97,-0.51,-1.34,-3.25,-0.77,0.07,5.73,92.72
"Ryan Dzingel","21-22","ARI/S.J","C",32,400.4,40.49,36.86,39.48,40.21,41.37,1.91,2.81,22.04,37.76,32.16,49.29,42.53,63.23,1.84,2.61,-0.9,-15.71,-17.13,-20.7,-0.77,8.67,92.56
"Ryan Ellis","19-20","NSH","D",49,893.95,62.04,53.71,54.27,53.14,55.77,4.13,2.52,35.78,30.84,49.44,41.66,65.61,57.86,2.74,2.17,1.6,4.94,7.78,7.75,0.57,11.53,91.81
"Ryan Ellis","20-21","NSH","D",35,645.82,52.7,51.15,51.57,51.93,50.47,2.7,2.42,31.91,30.48,43.83,41.17,57.88,53.58,2.41,2.36,0.28,1.44,2.66,4.3,0.04,8.44,92.06
"Ryan Ellis","21-22","PHI","D",4,72.6,66.1,41.62,44.78,47.23,35.53,1.6,0.82,21.11,29.61,32.29,39.82,49.22,55,1.25,2.26,0.78,-8.5,-7.53,-5.78,-1.02,7.56,97.24
"Ryan Getzlaf","19-20","ANA","C",69,1011.8,43.17,48.82,49.34,48.56,47.53,2.31,3.04,30.78,32.27,44.18,45.37,56.27,59.62,2.66,2.93,-0.73,-1.49,-1.19,-3.34,-0.28,7.5,90.58
"Ryan Getzlaf","20-21","ANA","C",48,650.58,39.08,48.63,49.59,50.26,47.8,2.03,3.17,27,28.52,38.72,39.36,53.82,53.26,2.23,2.43,-1.14,-1.52,-0.64,0.56,-0.2,7.53,88.89
"Ryan Getzlaf","21-22","ANA","C",56,838.68,43.03,48.42,49.64,49.47,47.73,2.19,2.9,29.19,31.1,41.16,41.75,53.44,54.59,2.43,2.66,-0.71,-1.91,-0.59,-1.15,-0.23,7.5,90.68
"Ryan Graves","19-20","COL","D",69,1083.33,64.77,52.97,52.93,53.09,52.18,3.53,1.92,32.34,28.71,43.69,38.86,59.47,52.55,2.3,2.11,1.61,3.63,4.84,6.92,0.19,10.91,93.32
"Ryan Graves","20-21","COL","D",54,830.22,59,57.78,57.77,58.64,56.6,2.85,1.98,33.84,24.73,46.88,34.27,65.03,45.87,2.46,1.88,0.87,9.11,12.61,19.16,0.57,8.43,91.98
"Ryan Graves","21-22","N.J","D",75,1351.9,45.94,48.8,49.16,49.73,50.78,2.84,3.34,30.35,31.85,42.33,43.77,56.5,57.12,2.72,2.63,-0.5,-1.49,-1.44,-0.62,0.08,9.35,89.52
"Ryan Hartman","19-20","MIN","R",69,754.18,52.46,54.54,53.7,53.06,56.51,2.89,2.62,31.69,26.42,44.08,38.01,58.3,51.57,2.42,1.86,0.27,5.28,6.07,6.73,0.56,9.11,90.09
"Ryan Hartman","20-21","MIN","R",51,632.62,50.01,47.23,47.63,47.33,51.03,2.49,2.49,27.23,30.42,38.84,42.7,51.14,56.9,2.1,2.01,0,-3.19,-3.86,-5.76,0.08,9.14,91.82
"Ryan Hartman","21-22","MIN","R",82,1153.17,64.63,52.48,53.54,53.44,52.44,3.99,2.18,33.85,30.65,46.35,40.22,61.21,53.32,2.58,2.34,1.81,3.2,6.13,7.89,0.24,11.78,92.88
"Ryan Johansen","19-20","NSH","C",68,879.63,51.21,50.43,51.29,51.31,47.97,2.61,2.48,31.4,30.86,44.71,42.46,59.38,56.34,2.38,2.58,0.12,0.54,2.25,3.04,-0.2,8.3,91.95
"Ryan Johansen","20-21","NSH","C",48,634.93,56.68,52.29,52.14,51.14,48.96,2.19,1.67,31.2,28.47,43.1,39.57,54.71,52.27,2.22,2.32,0.52,2.73,3.54,2.44,-0.09,7.02,94.12
"Ryan Johansen","21-22","NSH","C",79,988.95,54.69,47.41,48.93,48.53,49.82,3.26,2.7,28.26,31.35,40.33,42.08,53,56.21,2.39,2.41,0.56,-3.09,-1.76,-3.21,-0.02,11.53,91.39
"Ryan Lindgren","19-20","NYR","D",60,844.62,58.86,50.75,48.44,48.09,49.03,3.28,2.29,29.59,28.71,38.32,40.78,51.08,55.14,2.38,2.48,0.99,0.88,-2.47,-4.06,-0.09,11.07,92.03
"Ryan Lindgren","20-21","NYR","D",51,871.05,57.93,51.82,50.97,51.13,54.27,2.82,2.05,28.13,26.15,38.31,36.86,51.39,49.12,2.37,1.99,0.77,1.97,1.45,2.27,0.37,10.01,92.18
"Ryan Lindgren","21-22","NYR","D",78,1357.22,55.1,49.89,48.85,48.39,50.22,2.39,1.95,27.76,27.88,37.77,39.55,49.6,52.9,2.31,2.29,0.44,-0.12,-1.78,-3.3,0.02,8.62,93.01
"Ryan Lomberg","20-21","FLA","L",34,310.6,49.39,52.01,50.82,49.98,49.41,2.19,2.24,33.26,30.69,41.78,40.44,50.87,50.9,2.52,2.58,-0.05,2.57,1.34,-0.03,-0.06,6.58,92.69
"Ryan Lomberg","21-22","FLA","L",55,555.22,55.28,57.73,58.04,58.17,57.41,2.78,2.25,37.42,27.4,49.94,36.11,68.12,48.98,2.97,2.2,0.53,10.02,13.83,19.14,0.77,7.42,91.8
"Ryan MacInnis","19-20","CBJ","C",10,92.57,66.56,53.2,46.45,41.51,53.79,1.3,0.65,31.06,27.32,36.16,41.7,42.82,60.34,1.84,1.58,0.65,3.74,-5.54,-17.53,0.26,4.19,97.6
"Ryan MacInnis","20-21","CBJ","C",16,157.83,20.08,45.06,42.85,44.55,35.78,0.38,1.5,24.14,29.43,30.84,41.14,43,53.53,1.35,2.43,-1.12,-5.29,-10.3,-10.53,-1.08,1.56,94.91
"Ryan McDonagh","19-20","T.B","D",50,839.9,53.71,49.53,50.55,51.26,52.98,2.59,2.23,29.53,30.09,41.29,40.4,55.08,52.38,2.39,2.12,0.36,-0.56,0.89,2.7,0.27,8.78,92.58
"Ryan McDonagh","20-21","T.B","D",50,901.38,55.08,54.42,54.35,53.59,55.15,2.37,1.93,31.4,26.3,42.65,35.83,55.37,47.95,2.49,2.02,0.44,5.1,6.82,7.42,0.47,7.55,92.65
"Ryan McDonagh","21-22","T.B","D",71,1309.52,57.9,48.2,49.06,49.04,52.81,2.56,1.86,26.58,28.57,38.35,39.82,50.41,52.39,2.54,2.27,0.7,-1.99,-1.47,-1.97,0.27,9.62,93.49
"Ryan McLeod","20-21","EDM","C",10,109.83,37.05,52.53,51.21,52.12,54.6,1.62,2.75,27.86,25.17,39.56,37.69,55.03,50.55,2.56,2.13,-1.13,2.69,1.87,4.48,0.43,5.8,89.08
"Ryan McLeod","21-22","EDM","C",71,765.53,48.85,51.87,52.47,53.61,47.64,2.03,2.12,29.51,27.37,40,36.24,56.03,48.48,2.19,2.4,-0.1,2.13,3.76,7.55,-0.22,6.87,92.24
"Ryan Merkley","21-22","S.J","D",39,536.97,39.16,46.53,45.28,46.78,42.19,1.53,2.38,28.98,33.31,39.64,47.91,54.37,61.84,2.14,2.94,-0.85,-4.33,-8.27,-7.48,-0.79,5.29,92.84
"Ryan Murray","19-20","CBJ","D",27,447.28,45.13,49.98,50.88,48.44,53.61,1.73,2.11,28.01,28.03,40.38,38.99,53.33,56.76,2.18,1.89,-0.37,-0.02,1.39,-3.43,0.29,6.19,92.48
"Ryan Murray","20-21","N.J","D",48,796.62,55.52,47.57,47.28,47.51,46.54,2.72,2.18,27.95,30.81,38.23,42.63,50.15,55.4,2.09,2.4,0.54,-2.86,-4.4,-5.25,-0.31,9.72,92.93
"Ryan Murray","21-22","COL","D",37,477.02,44.18,51.47,50.63,50.02,49.82,2.17,2.74,32.63,30.77,41.27,40.25,55.53,55.48,2.3,2.31,-0.57,1.87,1.03,0.05,-0.02,6.66,91.08
"Ryan Nugent-Hopkins","19-20","EDM","C",65,944.12,56.58,49.78,50.11,49.36,51.07,3,2.3,31.06,31.33,42.85,42.66,56.47,57.94,2.61,2.5,0.7,-0.27,0.19,-1.47,0.11,9.65,92.66
"Ryan Nugent-Hopkins","20-21","EDM","C",52,741.82,48.21,51.17,51.26,52.16,55.8,2.34,2.52,30.57,29.18,41.56,39.52,56.63,51.94,2.89,2.29,-0.17,1.39,2.04,4.69,0.6,7.67,91.37
"Ryan Nugent-Hopkins","21-22","EDM","C",63,845.62,52.97,46.22,46.21,47.86,47.08,2.86,2.54,28.65,33.33,39.02,45.42,53.01,57.75,2.37,2.67,0.32,-4.68,-6.4,-4.74,-0.29,9.99,92.37
"Ryan O'Reilly","19-20","STL","C",71,1054.6,59.29,52.45,52.92,53.34,54.01,3.07,2.11,29.12,26.4,40.39,35.93,51.58,45.13,2.44,2.08,0.96,2.72,4.46,6.46,0.36,10.54,92.02
"Ryan O'Reilly","20-21","STL","C",56,843.92,59.29,53.79,52.21,52.56,47.16,2.84,1.95,30.95,26.58,40.15,36.74,54.61,49.3,2.11,2.36,0.89,4.36,3.4,5.32,-0.25,9.18,92.66
"Ryan O'Reilly","21-22","STL","C",78,1088.47,55.91,49.65,48.08,49.69,48.48,2.64,2.08,27.54,27.93,37.15,40.12,50.02,50.63,2.27,2.41,0.56,-0.39,-2.97,-0.62,-0.14,9.58,92.56
"Ryan Poehling","19-20","MTL","C",27,254.7,33.28,52.36,52.57,51.12,46.77,0.96,1.92,31.77,28.9,44.13,39.81,58.7,56.13,2.35,2.68,-0.96,2.87,4.32,2.57,-0.33,3.01,93.37
"Ryan Poehling","21-22","MTL","C",57,597.08,35.26,44.37,42.94,43.85,44.89,1.79,3.29,27.56,34.56,35.89,47.68,48.62,62.25,2.32,2.84,-1.5,-7,-11.79,-13.63,-0.53,6.5,90.47
"Ryan Pulock","19-20","NYI","D",68,1269,52.29,48.27,45.95,44.33,51.11,3.01,2.74,27.83,29.83,37.2,43.76,49.32,61.94,2.37,2.27,0.26,-2,-6.56,-12.61,0.1,10.8,90.81
"Ryan Pulock","20-21","NYI","D",56,1035.5,60.03,53.56,52.45,52.1,58.34,2.59,1.73,30.03,26.03,40.37,36.6,53.71,49.38,2.59,1.85,0.87,3.99,3.77,4.33,0.74,8.64,93.36
"Ryan Pulock","21-22","NYI","D",56,997.32,50.18,47.92,47.91,47.52,48.91,2.7,2.68,30.11,32.72,40.95,44.52,53.81,59.43,2.6,2.72,0.02,-2.62,-3.58,-5.61,-0.12,8.96,91.81
"Ryan Reaves","19-20","VGK","R",71,695.37,44.1,51.79,53.37,52.77,54.99,2.12,2.69,30.97,28.83,42.39,37.04,56.33,50.41,2.76,2.26,-0.57,2.14,5.35,5.91,0.5,6.86,90.66
"Ryan Reaves","20-21","VGK","R",37,361.75,50.53,45.72,49.33,51.12,49.39,2.36,2.31,23.71,28.15,36.65,37.64,53.79,51.42,2.42,2.48,0.05,-4.44,-0.99,2.37,-0.06,9.93,91.81
"Ryan Reaves","21-22","NYR","R",69,723.67,34.98,38.69,38.44,38.41,38.36,1.33,2.47,20.08,31.82,26.85,42.99,35.68,57.2,1.53,2.45,-1.14,-11.74,-16.14,-21.52,-0.93,6.63,92.23
"Ryan Strome","19-20","NYR","C",70,971.88,62.55,50.59,49.81,48.65,52.07,3.72,2.23,33.86,33.08,45.79,46.15,57.97,61.19,2.99,2.75,1.49,0.79,-0.35,-3.22,0.24,11,93.26
"Ryan Strome","20-21","NYR","C",56,767.45,54.12,49.58,48.6,48.95,51.91,3.15,2.67,29.92,30.43,40.14,42.46,53.03,55.3,2.53,2.35,0.48,-0.51,-2.32,-2.27,0.19,10.52,91.23
"Ryan Strome","21-22","NYR","C",74,1069.48,57.01,49.04,48.62,49.53,48.14,3.21,2.42,29.82,31,41.37,43.72,55.35,56.39,2.43,2.62,0.79,-1.17,-2.35,-1.05,-0.19,10.75,92.2
"Ryan Suter","19-20","MIN","D",69,1280.38,50.78,48.52,49.1,50.61,53.53,2.99,2.9,30.35,32.2,42.46,44,57.69,56.31,2.47,2.14,0.09,-1.85,-1.55,1.38,0.33,9.85,91
"Ryan Suter","20-21","MIN","D",56,972.57,54.48,48.14,48.61,48.58,53.68,3.08,2.57,29.46,31.74,41.05,43.4,53.91,57.06,2.41,2.08,0.51,-2.28,-2.35,-3.14,0.33,10.45,91.9
"Ryan Suter","21-22","DAL","D",82,1585.92,50.9,49.79,49.92,51.2,51.8,2.25,2.17,29.8,30.05,42.22,42.36,58.04,55.33,2.74,2.55,0.08,-0.25,-0.14,2.71,0.19,7.55,92.78
"Sam Bennett","19-20","CGY","C",52,597.07,48,47.5,48.76,49.48,52.18,1.69,1.83,29.07,32.13,41.77,43.89,56.47,57.67,2.58,2.37,-0.14,-3.06,-2.12,-1.19,0.22,5.81,94.31
"Sam Bennett","20-21","CGY/FLA","C",48,575.4,47.27,53.46,55.06,55.02,54.64,2.92,3.26,33.03,28.75,45.83,37.4,59.91,48.97,2.6,2.16,-0.34,4.28,8.42,10.94,0.44,8.85,88.66
"Sam Bennett","21-22","FLA","C",71,963.13,60.43,57.37,57.04,57.7,55.98,3.78,2.48,39.63,29.44,51.83,39.04,67.68,49.61,3.49,2.74,1.31,10.18,12.8,18.07,0.75,9.55,91.59
"Sam Carrick","19-20","ANA","C",9,108.42,34,55.42,55.07,53.14,48.78,1.7,3.3,30.42,24.47,42.34,34.54,54.27,47.85,2,2.1,-1.6,5.95,7.79,6.42,-0.1,5.59,86.52
"Sam Carrick","20-21","ANA","C",13,156.53,66.61,45.67,45.25,48.28,43.01,3.06,1.53,26.45,31.47,36.15,43.74,50.57,54.18,1.95,2.58,1.53,-5.02,-7.59,-3.61,-0.63,11.57,95.13
"Sam Carrick","21-22","ANA","C",64,658.17,41.72,46.41,46.48,46.74,46.14,1.82,2.54,28.41,32.8,39.04,44.94,52.12,59.4,2.05,2.4,-0.72,-4.39,-5.91,-7.28,-0.34,6.41,92.25
"Sam Gagner","19-20","DET/EDM","C",42,509.75,40.31,52.59,51.61,50.63,50.77,2.02,3,32.53,29.33,43.8,41.07,56.71,55.29,2.69,2.61,-0.97,3.2,2.72,1.42,0.08,6.22,89.78
"Sam Gagner","20-21","DET","C",42,493.82,40.48,46.42,48.42,47.76,49.55,1.67,2.45,26.81,30.94,37.48,39.93,46.61,50.98,2.01,2.05,-0.78,-4.13,-2.45,-4.37,-0.04,6.23,92.07
"Sam Gagner","21-22","DET","C",81,833.38,44.83,45.88,45.71,45.02,45.34,2.36,2.91,27.67,32.64,36.99,43.92,47.27,57.71,2.23,2.69,-0.54,-4.97,-6.94,-10.45,-0.46,8.53,91.1
"Sam Lafferty","19-20","PIT","C",50,444.35,56.02,48.28,47.55,47.26,48.09,2.06,1.62,27.61,29.58,36.12,39.85,46.89,52.33,1.82,1.96,0.44,-1.97,-3.72,-5.44,-0.14,7.46,94.53
"Sam Lafferty","20-21","PIT","C",34,324.58,37.59,46.42,45.97,45.28,44.31,1.66,2.76,27.08,31.26,35.94,42.24,45.22,54.63,1.89,2.38,-1.1,-4.18,-6.3,-9.42,-0.49,6.13,91.18
"Sam Lafferty","21-22","CHI/PIT","C/R",56,641.05,33.71,44.55,44.59,43.53,48.66,1.68,3.31,26.36,32.81,35.3,43.87,46.69,60.57,2.2,2.32,-1.63,-6.45,-8.57,-13.88,-0.12,6.39,89.9
"Sam Reinhart","19-20","BUF","C",69,1131.25,49.88,48.6,49.88,50.72,46.99,2.63,2.64,29.05,30.73,41.9,42.1,53.52,52.01,2.07,2.34,-0.01,-1.67,-0.2,1.51,-0.27,9.04,91.41
"Sam Reinhart","20-21","BUF","C",54,853.68,37.25,47.71,48.3,47.41,48.42,2.24,3.78,28.04,30.73,38.99,41.73,49.21,54.59,2.17,2.31,-1.54,-2.69,-2.75,-5.38,-0.14,8,87.7
"Sam Reinhart","21-22","FLA","C",78,1034.88,60.61,57.2,57.5,57.75,59.48,3.78,2.46,37.9,28.36,49.77,36.79,65.25,47.74,3.26,2.22,1.32,9.54,12.98,17.51,1.04,9.98,91.33
"Sam Steel","19-20","ANA","C",65,858.58,42.37,46.2,47.46,48.03,47.09,1.69,2.3,26.74,31.14,39.67,43.92,51.91,56.16,2.19,2.46,-0.61,-4.4,-4.25,-4.25,-0.27,6.33,92.61
"Sam Steel","20-21","ANA","C",42,532.75,44.83,43.43,46.55,48.09,45.67,2.06,2.53,23.61,30.76,35.55,40.82,49.25,53.16,2.16,2.57,-0.47,-7.15,-5.27,-3.91,-0.41,8.7,91.78
"Sam Steel","21-22","ANA","C",68,766.6,37.96,46.56,45.69,45.48,44.53,1.97,3.22,28.1,32.25,37.96,45.12,50.23,60.23,2.06,2.56,-1.25,-4.15,-7.16,-10,-0.5,7,90.03
"Sami Niku","19-20","WPG","D",17,263.77,43.58,43.13,41.42,43.06,36.71,1.77,2.3,27.38,36.11,37.39,52.88,50.46,66.74,1.75,3.01,-0.52,-8.73,-15.48,-16.28,-1.26,6.48,93.64
"Sami Niku","20-21","WPG","D",6,76.15,31.39,38.18,35.61,37.8,41.92,1.48,3.24,24.59,39.81,32.87,59.45,42.82,70.48,2.02,2.8,-1.76,-15.22,-26.58,-27.66,-0.78,6.02,91.87
"Sami Niku","21-22","MTL","D",13,166.12,60.66,50.58,48.4,45.88,55.21,3.3,2.14,31.65,30.93,39.29,41.88,50.66,59.76,2.79,2.26,1.16,0.72,-2.59,-9.1,0.53,10.42,93.09
"Sami Vatanen","19-20","N.J","D",47,765.62,42.57,47.3,46.27,46.52,44.81,2.1,2.83,27.82,31,38.19,44.34,51.46,59.17,2.11,2.6,-0.73,-3.18,-6.15,-7.71,-0.49,7.54,90.88
"Sami Vatanen","20-21","DAL/N.J","D",39,570.22,52.69,51.39,51.53,51.87,52.1,2.51,2.25,29.2,27.62,42.38,39.86,56.1,52.05,2.25,2.07,0.26,1.58,2.52,4.06,0.18,8.59,91.85
"Sammy Blais","19-20","STL","L",40,467.85,49.8,51.01,50.22,49.68,51.64,2.04,2.05,28.8,27.65,38.26,37.92,49.42,50.05,2.27,2.12,-0.02,1.14,0.33,-0.63,0.14,7.08,92.57
"Sammy Blais","20-21","STL","L",36,428.18,50.84,45.11,45.32,45.79,42.96,2.81,2.72,23.97,29.17,33.64,40.58,45.71,54.1,1.99,2.64,0.09,-5.2,-6.94,-8.4,-0.65,11.73,90.68
"Sammy Blais","21-22","NYR","L",14,170.32,62.26,46.78,46.59,46.77,44.6,2.91,1.76,29.98,34.1,39.19,44.94,52.64,59.9,2.37,2.95,1.14,-4.12,-5.74,-7.26,-0.57,9.69,94.83
"Sampo Ranta","21-22","COL","L",10,91.63,17.26,44.26,43.99,44.56,44.06,0.7,3.36,28.84,36.32,35.65,45.4,54.35,67.61,2.09,2.65,-2.66,-7.48,-9.74,-13.26,-0.56,2.43,90.75
"Samuel Girard","19-20","COL","D",70,1300.48,53.71,50.81,51.67,52.94,52.68,2.57,2.22,31.47,30.47,43.52,40.7,59.8,53.16,2.47,2.22,0.35,1,2.82,6.64,0.25,8.17,92.73
"Samuel Girard","20-21","COL","D",48,926.98,57.14,60.54,60.48,61.01,61.34,3,2.25,35.79,23.32,48.68,31.81,67.56,43.18,2.78,1.75,0.75,12.46,16.87,24.38,1.03,8.39,90.34
"Samuel Girard","21-22","COL","D",67,1268.98,50.14,51.26,51.15,52.71,48.78,2.86,2.84,33.66,32.01,45.26,43.23,63.13,56.63,2.4,2.52,0.02,1.65,2.03,6.5,-0.12,8.49,91.13
"Samuel Morin","20-21","PHI","D/L",20,190.55,16.53,48.72,46.28,46.51,40.21,0.63,3.2,25.49,26.83,34.69,40.27,45.58,52.43,1.33,1.97,-2.56,-1.34,-5.58,-6.85,-0.65,2.48,88.09
"Santeri Hatakka","21-22","S.J","D",9,111.13,31.67,40.41,42.74,40.71,42.19,2.17,4.67,25.46,37.55,40.69,54.52,50.1,72.95,2.33,3.2,-2.51,-12.09,-13.83,-22.85,-0.86,8.5,87.56
"Scott Harrington","19-20","CBJ","D",39,516.2,43.46,49.67,48.68,45.97,49.28,1.52,1.98,30.48,30.89,39.8,41.95,49.43,58.09,2.24,2.3,-0.46,-0.41,-2.15,-8.67,-0.07,5,93.59
"Scott Harrington","20-21","CBJ","D",12,177.27,38.27,44.3,44.44,42.75,35.97,2.56,4.13,24.35,30.61,33.99,42.49,43.89,58.77,1.23,2.19,-1.57,-6.26,-8.51,-14.88,-0.96,10.52,86.5
