"Player","Season","Team","Position","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Jay Beagle","20-21","VAN","C",30,274.07,41.74,49.96,46.79,47.25,44.2,1.73,2.42,30.61,30.65,38.93,44.28,52.61,58.73,2.29,2.89,-0.69,-0.05,-5.35,-6.12,-0.6,5.66,92.12
"Jay Beagle","21-22","ARI","C",33,377.82,17.21,39.28,39.3,38.71,35.42,0.78,3.74,24.16,37.35,31.97,49.39,41.55,65.79,1.58,2.88,-2.96,-13.19,-17.42,-24.23,-1.3,3.21,90
"Jay Bouwmeester","19-20","STL","D",56,1045.03,51.94,46.86,46.64,46.04,45.51,1.96,1.81,24.18,27.42,33.65,38.5,43.32,50.78,1.91,2.28,0.15,-3.24,-4.85,-7.46,-0.38,8.1,93.39
"Jayce Hawryluk","19-20","FLA","C",15,144.75,46.26,54.41,54.55,53.43,52.33,1.75,2.03,29.07,24.36,40.56,33.79,51.48,44.87,2.09,1.91,-0.28,4.71,6.77,6.61,0.19,6,91.68
"Jayce Hawryluk","19-20","OTT","C",11,138.12,58.61,50.92,47.64,50.67,54.52,3.11,2.19,30.72,29.61,42.5,46.71,61.12,59.49,2.75,2.29,0.91,1.11,-4.21,1.62,0.46,10.11,92.59
"Jayce Hawryluk","20-21","VAN","C",30,286.63,37.31,46.91,43.96,43.59,42.13,1.96,3.3,28.53,32.28,35.76,45.59,47.39,61.33,1.93,2.65,-1.34,-3.75,-9.83,-13.94,-0.72,6.88,89.78
"Jaycob Megna","21-22","S.J","D",44,752.35,47.36,49.85,47.76,45.92,50.17,2.06,2.28,28.88,29.05,39.8,43.54,53.52,63.03,2.53,2.51,-0.23,-0.18,-3.74,-9.51,0.02,7.12,92.14
"Jayson Megna","19-20","COL","C",8,53.63,35.45,44.1,46.03,46.35,49.11,1.19,2.16,24.01,30.43,38.7,45.37,54.47,63.04,1.86,1.92,-0.97,-6.42,-6.67,-8.57,-0.07,4.94,92.9
"Jayson Megna","20-21","COL","C",7,68.33,76.44,58.15,55.9,53.83,62.74,2.68,0.83,29.39,21.15,35.42,27.95,53.25,45.68,2.34,1.39,1.85,8.24,7.47,7.57,0.95,9.11,96.1
"Jayson Megna","21-22","COL","C",20,192.33,41.56,49.12,47.37,48.26,48.08,1.57,2.2,28.98,30.02,38.39,42.66,53.83,57.71,2.03,2.19,-0.64,-1.04,-4.27,-3.88,-0.16,5.4,92.66
"Jean-Gabriel Pageau","19-20","NYI","C",7,95.18,13.02,48.7,43.87,41.71,41.69,0.59,3.96,27.6,29.07,37.14,47.53,47.32,66.12,1.9,2.65,-3.37,-1.47,-10.39,-18.8,-0.76,2.15,86.38
"Jean-Gabriel Pageau","19-20","OTT","C",60,894.57,51.13,49.13,48.85,46.98,50.68,2.46,2.35,31.78,32.91,43.81,45.87,56.45,63.71,2.59,2.52,0.11,-1.13,-2.07,-7.26,0.07,7.75,92.84
"Jean-Gabriel Pageau","20-21","NYI","C",54,714.67,58.88,48.69,48.04,46.18,49.27,2.02,1.41,25.02,26.37,34.41,37.22,46.6,54.32,2.08,2.14,0.61,-1.35,-2.81,-7.72,-0.06,8.07,94.65
"Jean-Gabriel Pageau","21-22","NYI","C",77,1006.3,53.59,47.26,47.35,45.78,48.92,2.4,2.08,27.81,31.04,38.15,42.41,49.23,58.31,2.47,2.58,0.32,-3.23,-4.26,-9.08,-0.11,8.63,93.31
"Jeff Carter","19-20","L.A","C",60,783.83,38.68,52.1,52.35,52.47,51.35,1.94,3.08,33.63,30.92,47.68,43.4,62.37,56.5,2.68,2.54,-1.14,2.71,4.28,5.87,0.14,5.78,90.03
"Jeff Carter","20-21","L.A","C",40,499.28,52.58,49.7,48.82,48.65,49.11,2.39,2.15,30.57,30.94,38.94,40.82,50.91,53.74,2.61,2.71,0.23,-0.37,-1.87,-2.83,-0.09,7.82,93.04
"Jeff Carter","20-21","PIT","C",14,191.1,75.48,54.69,55.73,55.5,58.44,4.68,1.52,32.66,27.06,44.06,35,55.22,44.28,2.52,1.79,3.16,5.6,9.06,10.95,0.73,14.33,94.38
"Jeff Carter","21-22","PIT","C",76,1038.67,45.34,48.32,48.64,47.57,49.35,2.34,2.82,30.67,32.81,40.88,43.16,52.57,57.93,2.46,2.52,-0.48,-2.14,-2.28,-5.37,-0.06,7.63,91.4
"Jeff Petry","19-20","MTL","D",71,1319.23,48.46,56.78,56.47,57.19,56.38,2.55,2.71,36.33,27.65,48.94,37.73,66.1,49.49,2.89,2.24,-0.16,8.68,11.22,16.62,0.65,7.02,90.19
"Jeff Petry","20-21","MTL","D",55,986.63,52.01,55.09,55.03,55.46,52.61,2.78,2.56,32.8,26.74,45.88,37.49,60.93,48.94,2.53,2.28,0.21,6.06,8.39,11.99,0.25,8.47,90.41
"Jeff Petry","21-22","MTL","D",68,1204.87,48.13,49.57,47.56,47.71,47.79,2.72,2.93,31.37,31.92,39.72,43.8,53.94,59.1,2.58,2.82,-0.21,-0.55,-4.08,-5.17,-0.24,8.66,90.83
"Jeff Skinner","19-20","BUF","C",59,802.15,40.79,48.25,47.92,48.66,46.73,2.07,3.01,30.31,32.52,39.75,43.2,52.52,55.42,2.21,2.52,-0.94,-2.21,-3.45,-2.9,-0.31,6.84,90.74
"Jeff Skinner","20-21","BUF","C",53,687.27,43.63,47.39,47.58,47.51,49.04,1.85,2.39,27.19,30.18,38.54,42.46,49.32,54.49,2.2,2.28,-0.54,-2.99,-3.92,-5.17,-0.09,6.81,92.07
"Jeff Skinner","21-22","BUF","C/L",80,1106,49.14,50.96,49.89,50.57,49.37,3.46,3.58,35.83,34.48,47.05,47.25,59.85,58.5,2.94,3.02,-0.12,1.35,-0.2,1.35,-0.08,9.66,89.61
"Jeffrey Viel","20-21","S.J","L",11,79.1,10.32,41.09,45.28,45.22,45.86,0.71,6.2,24.86,35.64,38.94,47.07,49.69,60.19,2.9,3.42,-5.48,-10.78,-8.12,-10.5,-0.52,2.87,82.61
"Jeffrey Viel","21-22","S.J","L",34,296.75,42.27,45.04,44.77,43.22,46.74,1.19,1.62,24.28,29.63,33.42,41.23,43.86,57.63,2.1,2.39,-0.43,-5.35,-7.81,-13.77,-0.29,4.9,94.52
"Jeremy Davies","20-21","NSH","D",16,227.52,61.69,43.16,48.85,49.53,46.18,2.9,1.8,24.47,32.23,36.88,38.61,48.19,49.11,2.07,2.41,1.1,-7.76,-1.73,-0.92,-0.34,11.83,94.42
"Jeremy Davies","21-22","NSH","D",6,71.8,21.79,53.11,52.99,55.57,52.59,1.67,6,32.57,28.75,44.97,39.89,59.76,47.77,2.55,2.3,-4.33,3.82,5.08,11.98,0.25,5.13,79.13
"Jeremy Lauzon","19-20","BOS","D",19,256.15,56.99,49.72,49.66,49.11,54.55,2.1,1.59,29.74,30.07,40.8,41.35,54.17,56.14,2.35,1.96,0.52,-0.33,-0.55,-1.96,0.39,7.07,94.73
"Jeremy Lauzon","20-21","BOS","D",41,627.25,49.63,53.88,53.39,52.7,52.01,2.28,2.31,31.31,26.79,43.03,37.56,54.83,49.21,2.15,1.98,-0.03,4.51,5.47,5.62,0.17,7.28,91.37
"Jeremy Lauzon","21-22","NSH","D",13,195.52,50.62,47.89,50.12,49.75,49.53,1.51,1.47,28.65,31.17,42.96,42.76,56.32,56.88,2.24,2.28,0.04,-2.52,0.2,-0.56,-0.04,5.27,95.27
"Jeremy Lauzon","21-22","SEA","D",53,830.48,39.52,46.05,45.9,45.37,44.78,1.99,3.05,25.22,29.55,34.83,41.05,44.79,53.93,1.96,2.42,-1.06,-4.33,-6.23,-9.14,-0.46,7.9,89.68
"Jesper Boqvist","19-20","N.J","C",35,352.52,22.45,44.66,44.58,44.21,37.46,0.69,2.39,24.06,29.81,35.07,43.61,47.25,59.61,1.57,2.62,-1.7,-5.76,-8.53,-12.37,-1.05,2.88,91.97
"Jesper Boqvist","20-21","N.J","C",28,295.48,45.56,43.97,44.27,45.1,43.65,2.01,2.4,24.46,31.17,35.49,44.68,47.84,58.24,2.03,2.62,-0.39,-6.71,-9.19,-10.4,-0.59,8.21,92.3
"Jesper Boqvist","21-22","N.J","C",56,690.32,47.08,48.07,48.04,48.42,47.47,2.38,2.67,31.16,33.65,42.42,45.89,54.64,58.2,2.38,2.63,-0.3,-2.5,-3.47,-3.57,-0.25,7.64,92.05
"Jesper Bratt","19-20","N.J","L",60,707.27,48.98,49.16,49.67,48.09,50.06,3,3.13,30.38,31.42,42.07,42.63,54.36,58.67,2.4,2.39,-0.12,-1.04,-0.55,-4.31,0.01,9.89,90.04
"Jesper Bratt","20-21","N.J","L",46,592.43,52.58,53.61,54.09,52.85,53.25,2.63,2.37,31.28,27.07,44.35,37.65,56.35,50.28,2.41,2.12,0.26,4.21,6.7,6.07,0.29,8.41,91.24
"Jesper Bratt","21-22","N.J","L",76,1075.85,53.55,54.61,53.59,52.69,55.7,3.4,2.95,36.49,30.33,50.58,43.8,63.71,57.21,3.39,2.69,0.45,6.16,6.78,6.5,0.69,9.31,90.29
"Jesper Fast","19-20","NYR","R",69,948.72,58.5,50.37,49.58,48.04,50.95,2.86,2.03,31.03,30.58,43.29,44.02,53.79,58.18,2.6,2.51,0.83,0.46,-0.72,-4.39,0.1,9.21,93.37
"Jesper Fast","20-21","CAR","R",46,580.7,42.38,52.55,53.24,54.14,53.25,1.67,2.26,28.64,25.86,39.81,34.97,53.85,45.61,2.45,2.15,-0.6,2.78,4.84,8.24,0.3,5.82,91.24
"Jesper Fast","21-22","CAR","R",82,1034.07,62.32,58.06,58.63,58.88,59.37,3.09,1.87,34.42,24.87,49,34.57,63.95,44.65,3.23,2.21,1.22,9.55,14.42,19.3,1.02,8.97,92.49
"Jesper Froden","21-22","BOS","R",7,79.67,100,57.29,56.59,52.37,59.47,3.01,0,31.77,23.68,41.99,32.2,57.59,52.38,2.18,1.48,3.01,8.09,9.78,5.21,0.69,9.48,100
"Jesperi Kotkaniemi","19-20","MTL","C",36,401.48,37.88,49.85,51.45,53.4,42.42,1.76,2.88,32.66,32.85,45.68,43.11,64.66,56.43,2.13,2.89,-1.13,-0.19,2.57,8.23,-0.76,5.39,91.22
"Jesperi Kotkaniemi","20-21","MTL","C",56,712.57,52.09,54.64,53.6,55.37,52.03,2.19,2.01,29.53,24.52,41.75,36.14,59.83,48.23,2.19,2.02,0.18,5.01,5.61,11.6,0.17,7.41,91.8
"Jesperi Kotkaniemi","21-22","CAR","C",66,708.72,54.65,56.84,58.17,59.58,54.12,2.84,2.36,34.35,26.08,49.27,35.42,67.18,45.58,2.93,2.48,0.48,8.27,13.85,21.59,0.45,8.26,90.97
"Jesse Puljujarvi","20-21","EDM","R",55,754.65,52.69,53.43,53.13,53.5,58.38,3.35,3.01,32.65,28.46,44.65,39.38,60.15,52.28,3.05,2.17,0.34,4.19,5.27,7.88,0.87,10.25,89.44
"Jesse Puljujarvi","21-22","EDM","R",65,936.83,64.39,56.96,57.88,58.77,58.98,3.23,1.79,40.14,30.33,53.74,39.1,70.62,49.54,3.54,2.46,1.45,9.81,14.64,21.08,1.08,8.06,94.1
"Jesse Ylonen","21-22","MTL","R",14,142.93,63.85,45.46,46.25,44.77,52.32,4.29,2.43,28.42,34.1,37.48,43.57,46.34,57.17,2.46,2.25,1.86,-5.68,-6.09,-10.83,0.22,15.08,92.88
"Jimmy Vesey","19-20","BUF","L",64,784.5,57.12,48.15,48.94,48.91,48.93,2.56,1.92,28.21,30.37,40.06,41.78,51.54,53.84,2.16,2.25,0.64,-2.16,-1.73,-2.3,-0.09,9.09,93.66
"Jimmy Vesey","20-21","TOR","L",30,297.48,45.08,47.06,48.44,46.95,46.85,2.46,3,25.9,29.13,37.31,39.7,48,54.24,2.1,2.38,-0.54,-3.23,-2.4,-6.24,-0.28,9.52,89.69
"Jimmy Vesey","20-21","VAN","L",20,250.42,20.33,40.3,42.79,43.04,38.6,0.74,2.9,21.66,32.09,32.57,43.54,43.13,57.08,1.67,2.65,-2.16,-10.43,-10.98,-13.95,-0.98,3.42,90.96
"Jimmy Vesey","21-22","N.J","L",68,807.3,33.72,48.04,48.14,48.66,48.93,1.52,2.98,27.94,30.21,40.29,43.4,53.88,56.84,2.31,2.41,-1.46,-2.27,-3.11,-2.96,-0.1,5.43,90.13
"Joakim Nordstrom","19-20","BOS","C",48,476.58,40.43,44.54,43.74,44.27,42.31,1.27,1.88,24.08,29.99,34.69,44.63,45.78,57.64,1.64,2.23,-0.6,-5.91,-9.94,-11.86,-0.6,5.29,93.74
"Joakim Nordstrom","20-21","CGY","C",44,397.75,53.05,51.84,52.72,52.83,50.62,2.06,1.82,27.51,25.56,40.92,36.7,55.51,49.57,2.16,2.11,0.24,1.95,4.22,5.94,0.05,7.49,92.86
"Joakim Nygard","19-20","EDM","L",33,333,50.69,50.57,47.92,45.06,55.73,2.5,2.44,26.78,26.18,36.33,39.48,45.36,55.3,2.5,1.98,0.07,0.6,-3.15,-9.94,0.51,9.35,90.7
"Joakim Nygard","20-21","EDM","L",9,79.42,22.71,37.81,41.31,42.73,37.34,0.71,2.42,21.27,34.99,30.64,43.54,40.37,54.09,1.55,2.6,-1.71,-13.72,-12.9,-13.73,-1.05,3.34,93.09
"Joakim Ryan","19-20","L.A","D",35,604.37,35.44,52.99,52.81,51.65,53.66,1.19,2.17,30.06,26.66,41.68,37.25,52.57,49.21,2.27,1.96,-0.98,3.4,4.43,3.36,0.31,3.96,91.87
"Joe Hicketts","19-20","DET","D",6,93.65,30.49,50.18,48.97,46.21,45.6,1.95,4.44,27.99,27.79,37.93,39.53,46.96,54.66,2.19,2.61,-2.49,0.21,-1.6,-7.7,-0.42,6.96,84.02
"Joe Pavelski","19-20","DAL","C",67,864.77,55.16,50.65,50.05,50.75,54.02,2.27,1.85,29.95,29.19,40.81,40.74,56.05,54.4,2.61,2.22,0.43,0.76,0.07,1.65,0.39,7.58,93.67
"Joe Pavelski","20-21","DAL","C",56,821.13,68.05,55.25,56.33,56.47,58.08,2.78,1.3,28.93,23.44,43,33.34,58.67,45.22,2.52,1.82,1.47,5.5,9.66,13.45,0.7,9.6,94.44
"Joe Pavelski","21-22","DAL","C",82,1183.27,57.54,54.65,54.82,53.97,58.24,3.44,2.54,35.1,29.12,47.78,39.37,63.08,53.79,3.12,2.23,0.9,5.98,8.41,9.29,0.88,9.79,91.29
"Joe Snively","21-22","WSH","C",12,133.82,57.59,46.47,45.87,46.19,44.43,3.69,2.72,26.93,31.03,36.28,42.81,49.67,57.87,2.08,2.6,0.97,-4.1,-6.53,-8.2,-0.52,13.7,91.24
"Joe Thornton","19-20","S.J","C",70,910.68,40.56,51.07,51.7,52.21,47.5,2.09,3.07,29.99,28.73,41.26,38.54,56.71,51.91,2.41,2.66,-0.97,1.26,2.72,4.8,-0.25,6.98,89.32
"Joe Thornton","20-21","TOR","C",44,510.57,58.22,57.01,56.73,56.61,54.73,2.91,2.09,31.22,23.54,43.73,33.36,57.24,43.87,2.5,2.07,0.82,7.68,10.38,13.38,0.43,9.34,91.11
"Joe Thornton","21-22","FLA","C",34,330.37,35.56,52.66,54.03,54.88,49.34,2.12,3.84,33.43,30.05,46.48,39.54,63.35,52.09,2.66,2.73,-1.72,3.38,6.94,11.26,-0.07,6.35,87.2
"Joe Veleno","20-21","DET","C",5,64.38,0,44.44,45.85,46.11,37.37,0,0,30.43,38.04,37.88,44.73,46.86,54.76,2.04,3.42,0,-7.61,-6.85,-7.9,-1.38,0,100
"Joe Veleno","21-22","DET","C",66,812.12,39.85,43.4,43.09,43.2,40.03,1.7,2.57,24.81,32.35,32.89,43.44,43.75,57.53,1.75,2.62,-0.87,-7.54,-10.55,-13.78,-0.87,6.85,92.07
"Joel Armia","19-20","MTL","R",58,767.17,49.01,49.88,50.44,51.85,50.95,2.64,2.75,31.16,31.31,43.06,42.3,58.44,54.27,2.43,2.34,-0.11,-0.15,0.76,4.17,0.09,8.48,91.22
"Joel Armia","20-21","MTL","R",41,501.98,59.24,54.67,52.9,54.05,53.27,3.15,2.17,32.22,26.72,42.93,38.22,60.02,51.02,2.58,2.27,0.98,5.5,4.71,9,0.32,9.77,91.89
"Joel Armia","21-22","MTL","R",60,678.32,37.42,46.87,46.08,46.84,44.89,1.65,2.77,29.74,33.71,37.78,44.2,52.03,59.04,2.29,2.81,-1.11,-3.97,-6.42,-7.01,-0.52,5.56,91.79
"Joel Edmundson","19-20","CAR","D",68,1048.98,50.64,49.02,50.36,51.23,47.9,2.57,2.51,30.51,31.73,42.31,41.71,56.59,53.87,2.51,2.73,0.07,-1.21,0.6,2.72,-0.22,8.43,92.1
"Joel Edmundson","20-21","MTL","D",55,955.82,63.92,54.1,53.8,54.4,53.66,2.99,1.69,32.14,27.27,44.37,38.1,60.61,50.8,2.41,2.08,1.3,4.87,6.27,9.81,0.33,9.3,93.81
"Joel Edmundson","21-22","MTL","D",24,405.63,47.96,44.03,42.91,42.12,40.88,3.05,3.31,29.67,37.72,37.02,49.26,49.99,68.7,2.38,3.45,-0.26,-8.05,-12.24,-18.71,-1.06,10.29,91.22
"Joel Eriksson Ek","19-20","MIN","C",62,823.5,54.56,50.46,48.85,48.45,54.17,2.97,2.48,29.81,29.27,39.35,41.2,50.89,54.14,2.08,1.76,0.5,0.54,-1.85,-3.25,0.32,9.98,91.54
"Joel Eriksson Ek","20-21","MIN","C",56,770.2,59.61,52.19,50.56,49.27,58.67,3.07,2.08,29.39,26.92,40.24,39.35,51.61,53.14,2.73,1.92,0.99,2.47,0.89,-1.53,0.81,10.46,92.26
"Joel Eriksson Ek","21-22","MIN","C",77,971.18,58.21,54.53,54.09,53.54,56.3,2.91,2.09,32.17,26.82,42.7,36.25,56.29,48.84,2.44,1.89,0.82,5.35,6.45,7.45,0.55,9.06,92.2
"Joel Farabee","19-20","PHI","L",52,639.15,53.98,47.86,47.41,48.99,48.1,2.68,2.28,26.03,28.36,36.81,40.83,49.92,51.97,2.24,2.41,0.4,-2.32,-4.02,-2.05,-0.18,10.29,91.95
"Joel Farabee","20-21","PHI","L",55,673.03,51.8,49.87,49.49,49.33,51.88,3.29,3.06,30.15,30.31,40.13,40.97,51.93,53.34,2.45,2.28,0.23,-0.16,-0.83,-1.41,0.18,10.9,89.91
"Joel Farabee","21-22","PHI","L",63,826.25,50.98,44.47,44.33,44.49,45.61,3.11,2.99,28.95,36.15,38.08,47.81,50.44,62.94,2.37,2.82,0.12,-7.2,-9.73,-12.5,-0.46,10.73,91.73
"Joel Hanley","19-20","DAL","D",8,88.37,50.19,54.31,51.56,50.38,55.48,2.76,2.74,30.15,25.37,40.51,38.06,53.75,52.95,2.3,1.85,0.02,4.79,2.45,0.8,0.45,9.14,89.21
"Joel Hanley","20-21","DAL","D",35,437.63,56.56,58.89,57.49,56.39,58.92,2.47,1.89,30.94,21.6,41.02,30.34,54.43,42.09,2.29,1.59,0.57,9.34,10.68,12.33,0.69,7.97,91.23
"Joel Hanley","21-22","DAL","D",44,492.68,33.77,46.57,47.89,47.42,50.59,1.69,3.32,24.61,28.24,35.73,38.88,47.7,52.89,2.15,2.1,-1.63,-3.63,-3.15,-5.2,0.05,6.87,88.25
"Joel Kellman","19-20","S.J","C",31,328.65,46.05,47.3,45.98,46.56,47.65,1.27,1.48,23.44,26.12,33.21,39.03,44.93,51.57,1.77,1.95,-0.22,-2.68,-5.81,-6.65,-0.18,5.41,94.32
"Joel Kellman","20-21","S.J","C",7,69.08,49.94,53.28,48.33,44.71,50.14,3.54,3.54,36.49,32,43.4,46.41,52.55,64.99,3.01,3,-0.01,4.49,-3.01,-12.45,0.02,9.69,88.93
"Joel Kiviranta","19-20","DAL","L",11,114.8,35.45,58.73,57.53,56.84,56.57,0.55,1.01,32.11,22.56,44.52,32.86,57.62,43.76,2.34,1.8,-0.45,9.55,11.66,13.87,0.54,1.73,95.53
"Joel Kiviranta","20-21","DAL","L",26,293,50.23,53.47,50.98,53.06,49.06,2.71,2.69,29.08,25.31,38.88,37.39,53.79,47.59,2.02,2.1,0.02,3.77,1.5,6.2,-0.08,9.33,89.38
"Joel Kiviranta","21-22","DAL","L",56,525.87,42.17,51.63,50.16,49.7,53.21,1.6,2.19,28.23,26.44,38.69,38.45,51,51.62,2.39,2.1,-0.59,1.79,0.24,-0.62,0.29,5.67,91.7
"Joel L'Esperance","20-21","DAL","R",12,101.78,37.34,49.5,51.31,46.54,43.65,1.69,2.83,27.34,27.9,38.83,36.85,44.2,50.76,1.44,1.86,-1.14,-0.55,1.98,-6.56,-0.42,6.17,89.86
"Joel Persson","19-20","EDM","D",13,194.4,46.83,46.77,48.6,49.23,49.38,2.19,2.49,27.21,30.97,39.97,42.27,53.9,55.58,2.46,2.52,-0.3,-3.76,-2.31,-1.68,-0.06,8.05,91.97
"Joey Anderson","19-20","N.J","R",18,195.45,49.43,48.03,45.08,43.46,54.16,2.13,2.18,27.42,29.66,34.76,42.35,45.6,59.32,2.38,2.01,-0.05,-2.25,-7.59,-13.72,0.37,7.77,92.65
"Johan Larsson","19-20","BUF","L",62,776.92,54.58,48.31,51.01,51.02,52.67,2.3,1.92,27.56,29.48,38.11,36.59,49.16,47.19,2.03,1.83,0.39,-1.93,1.51,1.97,0.21,8.35,93.5
"Johan Larsson","20-21","ARI","L",52,619.03,39.09,45.48,46.65,46.56,45.57,1.54,2.4,24.21,29.02,35.43,40.52,46.63,53.52,1.86,2.22,-0.86,-4.82,-5.09,-6.89,-0.36,6.35,91.75
"Johan Larsson","21-22","ARI","L",29,424.28,47.62,46.17,46.87,46.49,47.74,2.83,3.11,25.08,29.24,36.22,41.05,47.15,54.28,2.02,2.21,-0.28,-4.16,-4.84,-7.13,-0.19,11.28,89.36
"Johan Larsson","21-22","WSH","L",14,149.27,47.94,57.27,58.21,56.06,59.16,2.48,2.7,30.52,22.78,46.1,33.1,61.85,48.49,2.54,1.76,-0.21,7.75,13,13.37,0.79,8.14,88.16
"John Carlson","19-20","WSH","D",69,1250.07,53.45,50.51,51.49,51.59,48.81,3.4,2.96,33.12,32.45,45.98,43.33,60.4,56.67,2.61,2.74,0.44,0.67,2.65,3.73,-0.13,10.28,90.86
"John Carlson","20-21","WSH","D",52,921.77,54.5,52.23,51.52,51.83,52.02,3.16,2.64,30.74,28.11,43.08,40.55,56.35,52.37,2.38,2.19,0.52,2.63,2.54,3.98,0.18,10.29,90.61
"John Carlson","21-22","WSH","D",78,1354.8,52.9,52.94,52.28,51.65,51.4,2.84,2.53,32.63,29.01,44.85,40.94,57.46,53.79,2.72,2.57,0.31,3.62,3.91,3.66,0.15,8.71,91.28
"John Gilmour","19-20","BUF","D",4,61.65,0,51.35,49.67,49.28,59.44,0,1.88,31.6,29.94,42.73,43.3,50.82,52.31,2.7,1.84,-1.88,1.66,-0.57,-1.49,0.86,0,93.73
"John Hayden","19-20","N.J","C",43,401.73,44.98,39.11,39.04,38.93,37.74,1.63,2,21.58,33.6,29.44,45.97,40.58,63.67,1.45,2.39,-0.36,-12.02,-16.54,-23.08,-0.94,7.56,94.06
"John Hayden","20-21","ARI","C",29,258.85,42.17,44.71,47.55,45.98,44.92,1.84,2.52,21.72,26.86,33.88,37.38,45.2,53.11,1.58,1.94,-0.68,-5.14,-3.5,-7.91,-0.36,8.47,90.6
"John Hayden","21-22","BUF","C",55,555.05,31.86,42.43,41.6,42,41.97,1.06,2.27,24.2,32.83,31.9,44.78,41.44,57.23,1.72,2.38,-1.21,-8.63,-12.88,-15.79,-0.66,4.39,93.09
"John Klingberg","19-20","DAL","D",58,1083.97,45.01,47.77,48.86,49.44,50.17,1.94,2.37,29.97,32.77,42.4,44.38,57.69,59,2.6,2.59,-0.43,-2.8,-1.99,-1.31,0.02,6.48,92.75
"John Klingberg","20-21","DAL","D",53,1004.08,45.14,51.77,50.87,52.09,50.25,2.25,2.73,28.22,26.3,39.76,38.4,55.15,50.73,2.19,2.17,-0.48,1.92,1.36,4.42,0.02,7.97,89.6
"John Klingberg","21-22","DAL","D",74,1367.92,45.07,47.87,48.53,49.15,50.08,2.51,3.06,30.68,33.4,43.34,45.96,58.41,60.44,2.82,2.81,-0.55,-2.73,-2.62,-2.03,0.01,8.2,90.83
"John Leonard","20-21","S.J","L",44,448.22,43.32,48.98,49.67,47.47,51,1.88,2.45,27.18,28.31,37.93,38.43,48.75,53.94,2.26,2.17,-0.58,-1.13,-0.5,-5.19,0.09,6.9,91.33
"John Leonard","21-22","S.J","L",14,145.4,21.15,42.72,40.93,38.46,37.31,0.78,2.89,22.55,30.24,33.82,48.81,42.98,68.77,1.65,2.77,-2.12,-7.69,-15,-25.79,-1.12,3.44,90.43
"John Marino","19-20","PIT","D",56,960.8,58.35,51.48,51.69,50.71,55.68,2.96,2.11,28.29,26.67,38.39,35.88,50.72,49.31,2.34,1.86,0.85,1.62,2.51,1.42,0.48,10.46,92.08
"John Marino","20-21","PIT","D",52,902.22,50.58,50.82,52.67,52.51,50.2,2.45,2.4,27.68,26.79,38.02,34.16,50.05,45.27,2.3,2.28,0.06,0.9,3.86,4.78,0.02,8.86,91.05
"John Marino","21-22","PIT","D",81,1389.95,49.29,53.01,53.31,52.76,52.64,2.17,2.23,32.76,29.04,44.48,38.96,57.59,51.57,2.51,2.26,-0.06,3.72,5.53,6.02,0.25,6.61,92.32
"John Moore","19-20","BOS","D",24,340.92,46.43,54.95,53.94,53.44,55.35,1.97,2.27,32.49,26.63,44.05,37.61,58.04,50.56,2.19,1.76,-0.3,5.86,6.44,7.47,0.42,6.06,91.47
"John Moore","20-21","BOS","D",5,87.83,34.27,44.36,43.3,43.37,45.12,2.08,3.98,28.56,35.83,40.59,53.15,54.38,71.03,2.34,2.84,-1.91,-7.27,-12.56,-16.64,-0.51,7.27,88.88
"John Moore","21-22","BOS","D",7,99.8,58.11,41.51,38.48,40.41,34.32,2.52,1.82,26.53,37.38,34.12,54.57,46.93,69.22,1.46,2.8,0.7,-10.85,-20.44,-22.29,-1.33,9.49,95.14
"John Quenneville","19-20","CHI","C",9,92.22,49.17,45.68,47.59,49.91,37.54,3.83,3.96,34.09,40.54,45.52,50.13,66.91,67.15,2.19,3.64,-0.13,-6.45,-4.61,-0.24,-1.45,11.24,90.23
"John Tavares","19-20","TOR","C",63,997.17,47.69,52.38,52.89,53.89,52.58,3.02,3.32,34.35,31.23,48.64,43.32,64.25,54.97,2.98,2.68,-0.29,3.12,5.32,9.27,0.29,8.8,89.38
"John Tavares","20-21","TOR","C",56,831.3,56.98,53.21,52.45,52.61,55.48,2.97,2.24,31.78,27.95,42.8,38.8,56.81,51.17,2.81,2.26,0.73,3.83,3.99,5.64,0.56,9.34,91.98
"John Tavares","21-22","TOR","C",79,1153.6,49.3,51.45,53.22,53.26,56.15,3.27,3.37,34.24,32.3,48.75,42.85,63.91,56.09,3.13,2.44,-0.09,1.94,5.9,7.83,0.69,9.56,89.58
"Johnny Boychuk","19-20","NYI","D",64,949.95,38.2,45.72,45.81,46.03,47.55,1.56,2.53,27.91,33.14,39.6,46.84,54.18,63.52,2.38,2.63,-0.97,-5.23,-7.25,-9.34,-0.25,5.6,92.37
"Johnny Gaudreau","19-20","CGY","L",70,1070.87,47.28,48.66,48.83,49.86,49.93,2.36,2.63,31.03,32.74,42.91,44.97,57.35,57.68,2.58,2.58,-0.27,-1.71,-2.06,-0.33,-0.01,7.59,91.98
"Johnny Gaudreau","20-21","CGY","L",56,806.55,53.96,51.18,51.74,52.01,54.39,2.82,2.41,29.91,28.53,41.72,38.91,53.85,49.69,2.61,2.18,0.41,1.38,2.8,4.16,0.42,9.43,91.57
